Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001559.1	Chromosome		NW_026697576.1	unplaced-scaffold	55281			HAP1_SCAFFOLD_1948
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001560.1	Chromosome		NW_026697577.1	unplaced-scaffold	28023			HAP1_SCAFFOLD_5133
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001561.1	Chromosome		NW_026697578.1	unplaced-scaffold	31148			HAP1_SCAFFOLD_4683
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001562.1	Chromosome		NW_026697579.1	unplaced-scaffold	39625			HAP1_SCAFFOLD_3387
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001563.1	Chromosome		NW_026697580.1	unplaced-scaffold	46718			HAP1_SCAFFOLD_2597
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001564.1	Chromosome		NW_026697581.1	unplaced-scaffold	287962			HAP1_SCAFFOLD_178
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001565.1	Chromosome		NW_026697582.1	unplaced-scaffold	45071			HAP1_SCAFFOLD_2772
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001566.1	Chromosome		NW_026697583.1	unplaced-scaffold	60504			HAP1_SCAFFOLD_1687
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001567.1	Chromosome		NW_026697584.1	unplaced-scaffold	28897			HAP1_SCAFFOLD_5015
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001568.1	Chromosome		NW_026697585.1	unplaced-scaffold	34208			HAP1_SCAFFOLD_4176
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001569.1	Chromosome		NW_026697586.1	unplaced-scaffold	73597			HAP1_SCAFFOLD_1216
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001570.1	Chromosome		NW_026697587.1	unplaced-scaffold	59878			HAP1_SCAFFOLD_1710
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001571.1	Chromosome		NW_026697588.1	unplaced-scaffold	69191			HAP1_SCAFFOLD_1344
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001572.1	Chromosome		NW_026697589.1	unplaced-scaffold	50390			HAP1_SCAFFOLD_2302
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001573.1	Chromosome		NW_026697590.1	unplaced-scaffold	32220			HAP1_SCAFFOLD_4489
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001574.1	Chromosome		NW_026697591.1	unplaced-scaffold	154558			HAP1_SCAFFOLD_381
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001575.1	Chromosome		NW_026697592.1	unplaced-scaffold	34674			HAP1_SCAFFOLD_4109
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001576.1	Chromosome		NW_026697593.1	unplaced-scaffold	57012			HAP1_SCAFFOLD_1854
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001577.1	Chromosome		NW_026697594.1	unplaced-scaffold	35252			HAP1_SCAFFOLD_4028
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001578.1	Chromosome		NW_026697595.1	unplaced-scaffold	48057			HAP1_SCAFFOLD_2496
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001579.1	Chromosome		NW_026697596.1	unplaced-scaffold	37837			HAP1_SCAFFOLD_3644
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001580.1	Chromosome		NW_026697597.1	unplaced-scaffold	45722			HAP1_SCAFFOLD_2695
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001581.1	Chromosome		NW_026697598.1	unplaced-scaffold	20307			HAP1_SCAFFOLD_5828
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001582.1	Chromosome		NW_026697599.1	unplaced-scaffold	44143			HAP1_SCAFFOLD_2878
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001583.1	Chromosome		NW_026697600.1	unplaced-scaffold	35714			HAP1_SCAFFOLD_3968
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001584.1	Chromosome		NW_026697601.1	unplaced-scaffold	143680			HAP1_SCAFFOLD_420
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001585.1	Chromosome		NW_026697602.1	unplaced-scaffold	44785			HAP1_SCAFFOLD_2801
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001586.1	Chromosome		NW_026697603.1	unplaced-scaffold	49069			HAP1_SCAFFOLD_2412
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001587.1	Chromosome		NW_026697604.1	unplaced-scaffold	98887			HAP1_SCAFFOLD_753
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001588.1	Chromosome		NW_026697605.1	unplaced-scaffold	25426			HAP1_SCAFFOLD_5461
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001589.1	Chromosome		NW_026697606.1	unplaced-scaffold	62637			HAP1_SCAFFOLD_1585
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001590.1	Chromosome		NW_026697607.1	unplaced-scaffold	24894			HAP1_SCAFFOLD_5530
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001591.1	Chromosome		NW_026697608.1	unplaced-scaffold	66029			HAP1_SCAFFOLD_1466
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001592.1	Chromosome		NW_026697609.1	unplaced-scaffold	53291			HAP1_SCAFFOLD_2080
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001593.1	Chromosome		NW_026697610.1	unplaced-scaffold	28897			HAP1_SCAFFOLD_5014
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001594.1	Chromosome		NW_026697611.1	unplaced-scaffold	51166			HAP1_SCAFFOLD_2236
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001595.1	Chromosome		NW_026697612.1	unplaced-scaffold	33882			HAP1_SCAFFOLD_4223
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001596.1	Chromosome		NW_026697613.1	unplaced-scaffold	73271			HAP1_SCAFFOLD_1227
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001597.1	Chromosome		NW_026697614.1	unplaced-scaffold	41148			HAP1_SCAFFOLD_3204
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001598.1	Chromosome		NW_026697615.1	unplaced-scaffold	117259			HAP1_SCAFFOLD_569
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001599.1	Chromosome		NW_026697616.1	unplaced-scaffold	30711			HAP1_SCAFFOLD_4750
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001600.1	Chromosome		NW_026697617.1	unplaced-scaffold	59053			HAP1_SCAFFOLD_1743
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001601.1	Chromosome		NW_026697618.1	unplaced-scaffold	21045			HAP1_SCAFFOLD_5797
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001602.1	Chromosome		NW_026697619.1	unplaced-scaffold	42940			HAP1_SCAFFOLD_2986
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001603.1	Chromosome		NW_026697620.1	unplaced-scaffold	38432			HAP1_SCAFFOLD_3547
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001604.1	Chromosome		NW_026697621.1	unplaced-scaffold	39842			HAP1_SCAFFOLD_3365
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001605.1	Chromosome		NW_026697622.1	unplaced-scaffold	47707			HAP1_SCAFFOLD_2522
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001606.1	Chromosome		NW_026697623.1	unplaced-scaffold	29030			HAP1_SCAFFOLD_4999
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001607.1	Chromosome		NW_026697624.1	unplaced-scaffold	12751			HAP1_SCAFFOLD_5949
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001608.1	Chromosome		NW_026697625.1	unplaced-scaffold	30216			HAP1_SCAFFOLD_4814
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001609.1	Chromosome		NW_026697626.1	unplaced-scaffold	24418			HAP1_SCAFFOLD_5572
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001610.1	Chromosome		NW_026697627.1	unplaced-scaffold	38427			HAP1_SCAFFOLD_3550
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001611.1	Chromosome		NW_026697628.1	unplaced-scaffold	34332			HAP1_SCAFFOLD_4160
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001612.1	Chromosome		NW_026697629.1	unplaced-scaffold	30724			HAP1_SCAFFOLD_4747
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001613.1	Chromosome		NW_026697630.1	unplaced-scaffold	41798			HAP1_SCAFFOLD_3126
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001614.1	Chromosome		NW_026697631.1	unplaced-scaffold	60856			HAP1_SCAFFOLD_1665
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001615.1	Chromosome		NW_026697632.1	unplaced-scaffold	133348			HAP1_SCAFFOLD_464
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001616.1	Chromosome		NW_026697633.1	unplaced-scaffold	27191			HAP1_SCAFFOLD_5238
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001617.1	Chromosome		NW_026697634.1	unplaced-scaffold	33472			HAP1_SCAFFOLD_4282
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001618.1	Chromosome		NW_026697635.1	unplaced-scaffold	57898			HAP1_SCAFFOLD_1808
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001619.1	Chromosome		NW_026697636.1	unplaced-scaffold	246229			HAP1_SCAFFOLD_211
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001620.1	Chromosome		NW_026697637.1	unplaced-scaffold	56775			HAP1_SCAFFOLD_1871
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001621.1	Chromosome		NW_026697638.1	unplaced-scaffold	42368			HAP1_SCAFFOLD_3053
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001622.1	Chromosome		NW_026697639.1	unplaced-scaffold	98207			HAP1_SCAFFOLD_765
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001623.1	Chromosome		NW_026697640.1	unplaced-scaffold	29402			HAP1_SCAFFOLD_4932
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001624.1	Chromosome		NW_026697641.1	unplaced-scaffold	51391			HAP1_SCAFFOLD_2219
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001625.1	Chromosome		NW_026697642.1	unplaced-scaffold	31058			HAP1_SCAFFOLD_4697
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001626.1	Chromosome		NW_026697643.1	unplaced-scaffold	37661			HAP1_SCAFFOLD_3672
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001627.1	Chromosome		NW_026697644.1	unplaced-scaffold	41361			HAP1_SCAFFOLD_3178
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001628.1	Chromosome		NW_026697645.1	unplaced-scaffold	23579			HAP1_SCAFFOLD_5650
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001629.1	Chromosome		NW_026697646.1	unplaced-scaffold	41995			HAP1_SCAFFOLD_3101
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001630.1	Chromosome		NW_026697647.1	unplaced-scaffold	130275			HAP1_SCAFFOLD_479
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001631.1	Chromosome		NW_026697648.1	unplaced-scaffold	39610			HAP1_SCAFFOLD_3393
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001632.1	Chromosome		NW_026697649.1	unplaced-scaffold	38932			HAP1_SCAFFOLD_3481
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001633.1	Chromosome		NW_026697650.1	unplaced-scaffold	46860			HAP1_SCAFFOLD_2583
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001634.1	Chromosome		NW_026697651.1	unplaced-scaffold	159362			HAP1_SCAFFOLD_359
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001635.1	Chromosome		NW_026697652.1	unplaced-scaffold	68470			HAP1_SCAFFOLD_1372
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001636.1	Chromosome		NW_026697653.1	unplaced-scaffold	219825			HAP1_SCAFFOLD_238
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001637.1	Chromosome		NW_026697654.1	unplaced-scaffold	60415			HAP1_SCAFFOLD_1693
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001638.1	Chromosome		NW_026697655.1	unplaced-scaffold	116520			HAP1_SCAFFOLD_574
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001639.1	Chromosome		NW_026697656.1	unplaced-scaffold	23602			HAP1_SCAFFOLD_5647
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001640.1	Chromosome		NW_026697657.1	unplaced-scaffold	32455			HAP1_SCAFFOLD_4448
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001641.1	Chromosome		NW_026697658.1	unplaced-scaffold	40696			HAP1_SCAFFOLD_3258
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001642.1	Chromosome		NW_026697659.1	unplaced-scaffold	36884			HAP1_SCAFFOLD_3794
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001643.1	Chromosome		NW_026697660.1	unplaced-scaffold	34882			HAP1_SCAFFOLD_4076
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001644.1	Chromosome		NW_026697661.1	unplaced-scaffold	28141			HAP1_SCAFFOLD_5115
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001645.1	Chromosome		NW_026697662.1	unplaced-scaffold	24753			HAP1_SCAFFOLD_5544
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001646.1	Chromosome		NW_026697663.1	unplaced-scaffold	31574			HAP1_SCAFFOLD_4594
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001647.1	Chromosome		NW_026697664.1	unplaced-scaffold	35522			HAP1_SCAFFOLD_3991
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001648.1	Chromosome		NW_026697665.1	unplaced-scaffold	90202			HAP1_SCAFFOLD_872
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001649.1	Chromosome		NW_026697666.1	unplaced-scaffold	28774			HAP1_SCAFFOLD_5033
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001650.1	Chromosome		NW_026697667.1	unplaced-scaffold	25135			HAP1_SCAFFOLD_5498
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001651.1	Chromosome		NW_026697668.1	unplaced-scaffold	29193			HAP1_SCAFFOLD_4970
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001652.1	Chromosome		NW_026697669.1	unplaced-scaffold	42678			HAP1_SCAFFOLD_3017
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001653.1	Chromosome		NW_026697670.1	unplaced-scaffold	86840			HAP1_SCAFFOLD_945
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001654.1	Chromosome		NW_026697671.1	unplaced-scaffold	30062			HAP1_SCAFFOLD_4833
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001655.1	Chromosome		NW_026697672.1	unplaced-scaffold	44584			HAP1_SCAFFOLD_2826
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001656.1	Chromosome		NW_026697673.1	unplaced-scaffold	46072			HAP1_SCAFFOLD_2663
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001657.1	Chromosome		NW_026697674.1	unplaced-scaffold	37926			HAP1_SCAFFOLD_3630
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001658.1	Chromosome		NW_026697675.1	unplaced-scaffold	25998			HAP1_SCAFFOLD_5385
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001659.1	Chromosome		NW_026697676.1	unplaced-scaffold	19281			HAP1_SCAFFOLD_5876
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001660.1	Chromosome		NW_026697677.1	unplaced-scaffold	70010			HAP1_SCAFFOLD_1330
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001661.1	Chromosome		NW_026697678.1	unplaced-scaffold	45341			HAP1_SCAFFOLD_2745
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001662.1	Chromosome		NW_026697679.1	unplaced-scaffold	27425			HAP1_SCAFFOLD_5207
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001663.1	Chromosome		NW_026697680.1	unplaced-scaffold	57303			HAP1_SCAFFOLD_1837
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001664.1	Chromosome		NW_026697681.1	unplaced-scaffold	39220			HAP1_SCAFFOLD_3437
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001665.1	Chromosome		NW_026697682.1	unplaced-scaffold	26671			HAP1_SCAFFOLD_5303
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001666.1	Chromosome		NW_026697683.1	unplaced-scaffold	56046			HAP1_SCAFFOLD_1906
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001667.1	Chromosome		NW_026697684.1	unplaced-scaffold	89672			HAP1_SCAFFOLD_885
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001668.1	Chromosome		NW_026697685.1	unplaced-scaffold	27554			HAP1_SCAFFOLD_5191
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001669.1	Chromosome		NW_026697686.1	unplaced-scaffold	36070			HAP1_SCAFFOLD_3915
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001670.1	Chromosome		NW_026697687.1	unplaced-scaffold	34437			HAP1_SCAFFOLD_4141
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001671.1	Chromosome		NW_026697688.1	unplaced-scaffold	53014			HAP1_SCAFFOLD_2099
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001672.1	Chromosome		NW_026697689.1	unplaced-scaffold	120722			HAP1_SCAFFOLD_550
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001673.1	Chromosome		NW_026697690.1	unplaced-scaffold	33828			HAP1_SCAFFOLD_4230
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001674.1	Chromosome		NW_026697691.1	unplaced-scaffold	92595			HAP1_SCAFFOLD_834
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001675.1	Chromosome		NW_026697692.1	unplaced-scaffold	34807			HAP1_SCAFFOLD_4086
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001676.1	Chromosome		NW_026697693.1	unplaced-scaffold	85457			HAP1_SCAFFOLD_964
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001677.1	Chromosome		NW_026697694.1	unplaced-scaffold	26086			HAP1_SCAFFOLD_5375
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001678.1	Chromosome		NW_026697695.1	unplaced-scaffold	19080			HAP1_SCAFFOLD_5886
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001679.1	Chromosome		NW_026697696.1	unplaced-scaffold	83421			HAP1_SCAFFOLD_1000
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001680.1	Chromosome		NW_026697697.1	unplaced-scaffold	30668			HAP1_SCAFFOLD_4762
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001681.1	Chromosome		NW_026697698.1	unplaced-scaffold	49678			HAP1_SCAFFOLD_2359
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001682.1	Chromosome		NW_026697699.1	unplaced-scaffold	52225			HAP1_SCAFFOLD_2166
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001683.1	Chromosome		NW_026697700.1	unplaced-scaffold	29168			HAP1_SCAFFOLD_4980
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001684.1	Chromosome		NW_026697701.1	unplaced-scaffold	25752			HAP1_SCAFFOLD_5413
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001685.1	Chromosome		NW_026697702.1	unplaced-scaffold	45248			HAP1_SCAFFOLD_2756
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001686.1	Chromosome		NW_026697703.1	unplaced-scaffold	44374			HAP1_SCAFFOLD_2849
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001687.1	Chromosome		NW_026697704.1	unplaced-scaffold	50121			HAP1_SCAFFOLD_2325
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001688.1	Chromosome		NW_026697705.1	unplaced-scaffold	31318			HAP1_SCAFFOLD_4658
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001689.1	Chromosome		NW_026697706.1	unplaced-scaffold	34393			HAP1_SCAFFOLD_4152
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001690.1	Chromosome		NW_026697707.1	unplaced-scaffold	38363			HAP1_SCAFFOLD_3562
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001691.1	Chromosome		NW_026697708.1	unplaced-scaffold	40240			HAP1_SCAFFOLD_3318
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001692.1	Chromosome		NW_026697709.1	unplaced-scaffold	79818			HAP1_SCAFFOLD_1069
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001693.1	Chromosome		NW_026697710.1	unplaced-scaffold	25457			HAP1_SCAFFOLD_5457
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001694.1	Chromosome		NW_026697711.1	unplaced-scaffold	32220			HAP1_SCAFFOLD_4490
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001695.1	Chromosome		NW_026697712.1	unplaced-scaffold	88147			HAP1_SCAFFOLD_920
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001696.1	Chromosome		NW_026697713.1	unplaced-scaffold	25564			HAP1_SCAFFOLD_5440
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001697.1	Chromosome		NW_026697714.1	unplaced-scaffold	47915			HAP1_SCAFFOLD_2505
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001698.1	Chromosome		NW_026697715.1	unplaced-scaffold	99374			HAP1_SCAFFOLD_744
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001699.1	Chromosome		NW_026697716.1	unplaced-scaffold	33554			HAP1_SCAFFOLD_4272
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001700.1	Chromosome		NW_026697717.1	unplaced-scaffold	78196			HAP1_SCAFFOLD_1112
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001701.1	Chromosome		NW_026697718.1	unplaced-scaffold	61847			HAP1_SCAFFOLD_1618
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001702.1	Chromosome		NW_026697719.1	unplaced-scaffold	56488			HAP1_SCAFFOLD_1881
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001703.1	Chromosome		NW_026697720.1	unplaced-scaffold	40419			HAP1_SCAFFOLD_3297
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001704.1	Chromosome		NW_026697721.1	unplaced-scaffold	68178			HAP1_SCAFFOLD_1382
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001705.1	Chromosome		NW_026697722.1	unplaced-scaffold	220264			HAP1_SCAFFOLD_237
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001706.1	Chromosome		NW_026697723.1	unplaced-scaffold	43510			HAP1_SCAFFOLD_2928
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001707.1	Chromosome		NW_026697724.1	unplaced-scaffold	24946			HAP1_SCAFFOLD_5523
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001708.1	Chromosome		NW_026697725.1	unplaced-scaffold	22922			HAP1_SCAFFOLD_5704
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001709.1	Chromosome		NW_026697726.1	unplaced-scaffold	74182			HAP1_SCAFFOLD_1196
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001710.1	Chromosome		NW_026697727.1	unplaced-scaffold	18521			HAP1_SCAFFOLD_5901
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001711.1	Chromosome		NW_026697728.1	unplaced-scaffold	122964			HAP1_SCAFFOLD_532
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001712.1	Chromosome		NW_026697729.1	unplaced-scaffold	37607			HAP1_SCAFFOLD_3682
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001713.1	Chromosome		NW_026697730.1	unplaced-scaffold	41265			HAP1_SCAFFOLD_3188
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001714.1	Chromosome		NW_026697731.1	unplaced-scaffold	38980			HAP1_SCAFFOLD_3471
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001715.1	Chromosome		NW_026697732.1	unplaced-scaffold	39483			HAP1_SCAFFOLD_3408
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001716.1	Chromosome		NW_026697733.1	unplaced-scaffold	46984			HAP1_SCAFFOLD_2573
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001717.1	Chromosome		NW_026697734.1	unplaced-scaffold	137165			HAP1_SCAFFOLD_445
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001718.1	Chromosome		NW_026697735.1	unplaced-scaffold	104233			HAP1_SCAFFOLD_702
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001719.1	Chromosome		NW_026697736.1	unplaced-scaffold	171967			HAP1_SCAFFOLD_324
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001720.1	Chromosome		NW_026697737.1	unplaced-scaffold	28871			HAP1_SCAFFOLD_5020
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001721.1	Chromosome		NW_026697738.1	unplaced-scaffold	53416			HAP1_SCAFFOLD_2070
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001722.1	Chromosome		NW_026697739.1	unplaced-scaffold	113216			HAP1_SCAFFOLD_606
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001723.1	Chromosome		NW_026697740.1	unplaced-scaffold	25586			HAP1_SCAFFOLD_5434
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001724.1	Chromosome		NW_026697741.1	unplaced-scaffold	70150			HAP1_SCAFFOLD_1323
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001725.1	Chromosome		NW_026697742.1	unplaced-scaffold	17095			HAP1_SCAFFOLD_5926
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001726.1	Chromosome		NW_026697743.1	unplaced-scaffold	31523			HAP1_SCAFFOLD_4604
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001727.1	Chromosome		NW_026697744.1	unplaced-scaffold	24312			HAP1_SCAFFOLD_5582
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001728.1	Chromosome		NW_026697745.1	unplaced-scaffold	31940			HAP1_SCAFFOLD_4538
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001729.1	Chromosome		NW_026697746.1	unplaced-scaffold	41611			HAP1_SCAFFOLD_3149
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001730.1	Chromosome		NW_026697747.1	unplaced-scaffold	37192			HAP1_SCAFFOLD_3738
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001731.1	Chromosome		NW_026697748.1	unplaced-scaffold	30191			HAP1_SCAFFOLD_4820
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001732.1	Chromosome		NW_026697749.1	unplaced-scaffold	43070			HAP1_SCAFFOLD_2976
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001733.1	Chromosome		NW_026697750.1	unplaced-scaffold	36451			HAP1_SCAFFOLD_3866
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001734.1	Chromosome		NW_026697751.1	unplaced-scaffold	37962			HAP1_SCAFFOLD_3623
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001735.1	Chromosome		NW_026697752.1	unplaced-scaffold	33206			HAP1_SCAFFOLD_4327
GCA_030435755.1	Primary Assembly	Un			JAUDYK010001736.1	Chromosome		NW_026697753.1	unplaced-scaffold	352854			HAP1_SCAFFOLD_152
