Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005483.1	Chromosome		NW_025746297.1	unplaced-scaffold	133420			Un_scaffold_1558
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005484.1	Chromosome		NW_025746298.1	unplaced-scaffold	132802			Un_scaffold_1559
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005485.1	Chromosome		NW_025746299.1	unplaced-scaffold	132777			Un_scaffold_1560
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005486.1	Chromosome		NW_025746300.1	unplaced-scaffold	132740			Un_scaffold_1561
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005487.1	Chromosome		NW_025746301.1	unplaced-scaffold	132606			Un_scaffold_1562
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005488.1	Chromosome		NW_025746302.1	unplaced-scaffold	132520			Un_scaffold_1563
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005489.1	Chromosome		NW_025746303.1	unplaced-scaffold	132818			Un_scaffold_1564
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005490.1	Chromosome		NW_025746304.1	unplaced-scaffold	132274			Un_scaffold_1565
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005491.1	Chromosome		NW_025746305.1	unplaced-scaffold	132259			Un_scaffold_1566
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005492.1	Chromosome		NW_025746306.1	unplaced-scaffold	132193			Un_scaffold_1567
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005493.1	Chromosome		NW_025746307.1	unplaced-scaffold	132182			Un_scaffold_1568
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005494.1	Chromosome		NW_025746308.1	unplaced-scaffold	132090			Un_scaffold_1569
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005495.1	Chromosome		NW_025746309.1	unplaced-scaffold	132081			Un_scaffold_1570
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005496.1	Chromosome		NW_025746310.1	unplaced-scaffold	132077			Un_scaffold_1571
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005497.1	Chromosome		NW_025746311.1	unplaced-scaffold	131525			Un_scaffold_1575
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005498.1	Chromosome		NW_025746312.1	unplaced-scaffold	131466			Un_scaffold_1577
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005499.1	Chromosome		NW_025746313.1	unplaced-scaffold	131351			Un_scaffold_1578
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005500.1	Chromosome		NW_025746314.1	unplaced-scaffold	131305			Un_scaffold_1579
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005501.1	Chromosome		NW_025746315.1	unplaced-scaffold	131060			Un_scaffold_1580
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005502.1	Chromosome		NW_025746316.1	unplaced-scaffold	131033			Un_scaffold_1581
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005503.1	Chromosome		NW_025746317.1	unplaced-scaffold	131015			Un_scaffold_1582
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005504.1	Chromosome		NW_025746318.1	unplaced-scaffold	130985			Un_scaffold_1583
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005505.1	Chromosome		NW_025746319.1	unplaced-scaffold	130874			Un_scaffold_1584
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005506.1	Chromosome		NW_025746320.1	unplaced-scaffold	130653			Un_scaffold_1585
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005507.1	Chromosome		NW_025746321.1	unplaced-scaffold	130985			Un_scaffold_1586
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005508.1	Chromosome		NW_025746322.1	unplaced-scaffold	130220			Un_scaffold_1588
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005509.1	Chromosome		NW_025746323.1	unplaced-scaffold	130202			Un_scaffold_1589
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005510.1	Chromosome		NW_025746324.1	unplaced-scaffold	130191			Un_scaffold_1590
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005511.1	Chromosome		NW_025746325.1	unplaced-scaffold	129794			Un_scaffold_1591
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005512.1	Chromosome		NW_025746326.1	unplaced-scaffold	129718			Un_scaffold_1593
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005513.1	Chromosome		NW_025746327.1	unplaced-scaffold	129604			Un_scaffold_1594
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005514.1	Chromosome		NW_025746328.1	unplaced-scaffold	129557			Un_scaffold_1595
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005515.1	Chromosome		NW_025746329.1	unplaced-scaffold	129496			Un_scaffold_1596
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005516.1	Chromosome		NW_025746330.1	unplaced-scaffold	129454			Un_scaffold_1597
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005517.1	Chromosome		NW_025746331.1	unplaced-scaffold	129360			Un_scaffold_1598
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005518.1	Chromosome		NW_025746332.1	unplaced-scaffold	129197			Un_scaffold_1600
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005519.1	Chromosome		NW_025746333.1	unplaced-scaffold	128760			Un_scaffold_1602
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005520.1	Chromosome		NW_025746334.1	unplaced-scaffold	128680			Un_scaffold_1603
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005521.1	Chromosome		NW_025746335.1	unplaced-scaffold	129036			Un_scaffold_1604
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005522.1	Chromosome		NW_025746336.1	unplaced-scaffold	128360			Un_scaffold_1605
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005523.1	Chromosome		NW_025746337.1	unplaced-scaffold	128187			Un_scaffold_1606
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005524.1	Chromosome		NW_025746338.1	unplaced-scaffold	127980			Un_scaffold_1607
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005525.1	Chromosome		NW_025746339.1	unplaced-scaffold	127859			Un_scaffold_1609
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005526.1	Chromosome		NW_025746340.1	unplaced-scaffold	127624			Un_scaffold_1611
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005527.1	Chromosome		NW_025746341.1	unplaced-scaffold	127613			Un_scaffold_1612
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005528.1	Chromosome		NW_025746342.1	unplaced-scaffold	127613			Un_scaffold_1613
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005529.1	Chromosome		NW_025746343.1	unplaced-scaffold	127546			Un_scaffold_1614
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005530.1	Chromosome		NW_025746344.1	unplaced-scaffold	127463			Un_scaffold_1616
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005531.1	Chromosome		NW_025746345.1	unplaced-scaffold	127244			Un_scaffold_1617
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005532.1	Chromosome		NW_025746346.1	unplaced-scaffold	127006			Un_scaffold_1618
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005533.1	Chromosome		NW_025746347.1	unplaced-scaffold	126678			Un_scaffold_1619
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005534.1	Chromosome		NW_025746348.1	unplaced-scaffold	126429			Un_scaffold_1620
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005535.1	Chromosome		NW_025746349.1	unplaced-scaffold	126037			Un_scaffold_1623
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005536.1	Chromosome		NW_025746350.1	unplaced-scaffold	125971			Un_scaffold_1624
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005537.1	Chromosome		NW_025746351.1	unplaced-scaffold	125868			Un_scaffold_1625
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005538.1	Chromosome		NW_025746352.1	unplaced-scaffold	125506			Un_scaffold_1626
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005539.1	Chromosome		NW_025746353.1	unplaced-scaffold	125112			Un_scaffold_1628
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005540.1	Chromosome		NW_025746354.1	unplaced-scaffold	124745			Un_scaffold_1630
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005541.1	Chromosome		NW_025746355.1	unplaced-scaffold	124709			Un_scaffold_1631
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005542.1	Chromosome		NW_025746356.1	unplaced-scaffold	124561			Un_scaffold_1633
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005543.1	Chromosome		NW_025746357.1	unplaced-scaffold	124522			Un_scaffold_1634
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005544.1	Chromosome		NW_025746358.1	unplaced-scaffold	124126			Un_scaffold_1635
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005545.1	Chromosome		NW_025746359.1	unplaced-scaffold	124112			Un_scaffold_1636
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005546.1	Chromosome		NW_025746360.1	unplaced-scaffold	123919			Un_scaffold_1637
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005547.1	Chromosome		NW_025746361.1	unplaced-scaffold	123842			Un_scaffold_1638
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005548.1	Chromosome		NW_025746362.1	unplaced-scaffold	123670			Un_scaffold_1639
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005549.1	Chromosome		NW_025746363.1	unplaced-scaffold	123544			Un_scaffold_1641
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005550.1	Chromosome		NW_025746364.1	unplaced-scaffold	122793			Un_scaffold_1644
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005551.1	Chromosome		NW_025746365.1	unplaced-scaffold	122663			Un_scaffold_1645
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005552.1	Chromosome		NW_025746366.1	unplaced-scaffold	122598			Un_scaffold_1646
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005553.1	Chromosome		NW_025746367.1	unplaced-scaffold	122262			Un_scaffold_1648
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005554.1	Chromosome		NW_025746368.1	unplaced-scaffold	122205			Un_scaffold_1649
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005555.1	Chromosome		NW_025746369.1	unplaced-scaffold	122168			Un_scaffold_1650
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005556.1	Chromosome		NW_025746370.1	unplaced-scaffold	122143			Un_scaffold_1651
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005557.1	Chromosome		NW_025746371.1	unplaced-scaffold	122089			Un_scaffold_1652
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005558.1	Chromosome		NW_025746372.1	unplaced-scaffold	121928			Un_scaffold_1654
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005559.1	Chromosome		NW_025746373.1	unplaced-scaffold	121825			Un_scaffold_1655
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005560.1	Chromosome		NW_025746374.1	unplaced-scaffold	121743			Un_scaffold_1657
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005561.1	Chromosome		NW_025746375.1	unplaced-scaffold	121618			Un_scaffold_1658
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005562.1	Chromosome		NW_025746376.1	unplaced-scaffold	121460			Un_scaffold_1659
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005563.1	Chromosome		NW_025746377.1	unplaced-scaffold	121280			Un_scaffold_1660
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005564.1	Chromosome		NW_025746378.1	unplaced-scaffold	121084			Un_scaffold_1661
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005565.1	Chromosome		NW_025746379.1	unplaced-scaffold	121055			Un_scaffold_1662
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005566.1	Chromosome		NW_025746380.1	unplaced-scaffold	120817			Un_scaffold_1664
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005567.1	Chromosome		NW_025746381.1	unplaced-scaffold	120792			Un_scaffold_1666
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005568.1	Chromosome		NW_025746382.1	unplaced-scaffold	120652			Un_scaffold_1667
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005569.1	Chromosome		NW_025746383.1	unplaced-scaffold	120592			Un_scaffold_1669
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005570.1	Chromosome		NW_025746384.1	unplaced-scaffold	120497			Un_scaffold_1670
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005571.1	Chromosome		NW_025746385.1	unplaced-scaffold	120365			Un_scaffold_1671
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005572.1	Chromosome		NW_025746386.1	unplaced-scaffold	119813			Un_scaffold_1678
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005573.1	Chromosome		NW_025746387.1	unplaced-scaffold	119806			Un_scaffold_1679
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005574.1	Chromosome		NW_025746388.1	unplaced-scaffold	119695			Un_scaffold_1680
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005575.1	Chromosome		NW_025746389.1	unplaced-scaffold	119660			Un_scaffold_1681
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005576.1	Chromosome		NW_025746390.1	unplaced-scaffold	119556			Un_scaffold_1683
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005577.1	Chromosome		NW_025746391.1	unplaced-scaffold	119267			Un_scaffold_1687
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005578.1	Chromosome		NW_025746392.1	unplaced-scaffold	119103			Un_scaffold_1689
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005579.1	Chromosome		NW_025746393.1	unplaced-scaffold	119058			Un_scaffold_1690
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005580.1	Chromosome		NW_025746394.1	unplaced-scaffold	118900			Un_scaffold_1691
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005581.1	Chromosome		NW_025746395.1	unplaced-scaffold	119345			Un_scaffold_1692
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005582.1	Chromosome		NW_025746396.1	unplaced-scaffold	118830			Un_scaffold_1693
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005583.1	Chromosome		NW_025746397.1	unplaced-scaffold	118801			Un_scaffold_1694
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005584.1	Chromosome		NW_025746398.1	unplaced-scaffold	118567			Un_scaffold_1695
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005585.1	Chromosome		NW_025746399.1	unplaced-scaffold	118453			Un_scaffold_1697
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005586.1	Chromosome		NW_025746400.1	unplaced-scaffold	118362			Un_scaffold_1698
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005587.1	Chromosome		NW_025746401.1	unplaced-scaffold	118047			Un_scaffold_1699
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005588.1	Chromosome		NW_025746402.1	unplaced-scaffold	118018			Un_scaffold_1700
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005589.1	Chromosome		NW_025746403.1	unplaced-scaffold	117868			Un_scaffold_1702
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005590.1	Chromosome		NW_025746404.1	unplaced-scaffold	117804			Un_scaffold_1703
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005591.1	Chromosome		NW_025746405.1	unplaced-scaffold	117797			Un_scaffold_1704
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005592.1	Chromosome		NW_025746406.1	unplaced-scaffold	117777			Un_scaffold_1705
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005593.1	Chromosome		NW_025746407.1	unplaced-scaffold	117731			Un_scaffold_1706
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005594.1	Chromosome		NW_025746408.1	unplaced-scaffold	117592			Un_scaffold_1709
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005595.1	Chromosome		NW_025746409.1	unplaced-scaffold	117419			Un_scaffold_1712
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005596.1	Chromosome		NW_025746410.1	unplaced-scaffold	117398			Un_scaffold_1714
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005597.1	Chromosome		NW_025746411.1	unplaced-scaffold	117360			Un_scaffold_1715
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005598.1	Chromosome		NW_025746412.1	unplaced-scaffold	117202			Un_scaffold_1716
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005599.1	Chromosome		NW_025746413.1	unplaced-scaffold	117019			Un_scaffold_1717
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005600.1	Chromosome		NW_025746414.1	unplaced-scaffold	116852			Un_scaffold_1718
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005601.1	Chromosome		NW_025746415.1	unplaced-scaffold	117257			Un_scaffold_1721
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005602.1	Chromosome		NW_025746416.1	unplaced-scaffold	116521			Un_scaffold_1722
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005603.1	Chromosome		NW_025746417.1	unplaced-scaffold	116302			Un_scaffold_1723
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005604.1	Chromosome		NW_025746418.1	unplaced-scaffold	116094			Un_scaffold_1724
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005605.1	Chromosome		NW_025746419.1	unplaced-scaffold	116082			Un_scaffold_1725
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005606.1	Chromosome		NW_025746420.1	unplaced-scaffold	115921			Un_scaffold_1726
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005607.1	Chromosome		NW_025746421.1	unplaced-scaffold	115876			Un_scaffold_1727
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005608.1	Chromosome		NW_025746422.1	unplaced-scaffold	115874			Un_scaffold_1728
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005609.1	Chromosome		NW_025746423.1	unplaced-scaffold	115816			Un_scaffold_1729
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005610.1	Chromosome		NW_025746424.1	unplaced-scaffold	115770			Un_scaffold_1730
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005611.1	Chromosome		NW_025746425.1	unplaced-scaffold	115761			Un_scaffold_1731
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005612.1	Chromosome		NW_025746426.1	unplaced-scaffold	115731			Un_scaffold_1732
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005613.1	Chromosome		NW_025746427.1	unplaced-scaffold	115374			Un_scaffold_1734
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005614.1	Chromosome		NW_025746428.1	unplaced-scaffold	115282			Un_scaffold_1736
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005615.1	Chromosome		NW_025746429.1	unplaced-scaffold	115081			Un_scaffold_1737
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005616.1	Chromosome		NW_025746430.1	unplaced-scaffold	114963			Un_scaffold_1739
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005617.1	Chromosome		NW_025746431.1	unplaced-scaffold	114882			Un_scaffold_1740
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005618.1	Chromosome		NW_025746432.1	unplaced-scaffold	114823			Un_scaffold_1741
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005619.1	Chromosome		NW_025746433.1	unplaced-scaffold	114697			Un_scaffold_1743
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005620.1	Chromosome		NW_025746434.1	unplaced-scaffold	114664			Un_scaffold_1744
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005621.1	Chromosome		NW_025746435.1	unplaced-scaffold	114615			Un_scaffold_1746
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005622.1	Chromosome		NW_025746436.1	unplaced-scaffold	114922			Un_scaffold_1747
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005623.1	Chromosome		NW_025746437.1	unplaced-scaffold	114232			Un_scaffold_1749
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005624.1	Chromosome		NW_025746438.1	unplaced-scaffold	114118			Un_scaffold_1750
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005625.1	Chromosome		NW_025746439.1	unplaced-scaffold	114116			Un_scaffold_1751
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005626.1	Chromosome		NW_025746440.1	unplaced-scaffold	113920			Un_scaffold_1752
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005627.1	Chromosome		NW_025746441.1	unplaced-scaffold	113817			Un_scaffold_1753
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005628.1	Chromosome		NW_025746442.1	unplaced-scaffold	113680			Un_scaffold_1754
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005629.1	Chromosome		NW_025746443.1	unplaced-scaffold	113635			Un_scaffold_1755
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005630.1	Chromosome		NW_025746444.1	unplaced-scaffold	113630			Un_scaffold_1756
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005631.1	Chromosome		NW_025746445.1	unplaced-scaffold	113536			Un_scaffold_1757
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005632.1	Chromosome		NW_025746446.1	unplaced-scaffold	113491			Un_scaffold_1758
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005633.1	Chromosome		NW_025746447.1	unplaced-scaffold	113404			Un_scaffold_1759
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005634.1	Chromosome		NW_025746448.1	unplaced-scaffold	113391			Un_scaffold_1760
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005635.1	Chromosome		NW_025746449.1	unplaced-scaffold	113310			Un_scaffold_1761
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005636.1	Chromosome		NW_025746450.1	unplaced-scaffold	113289			Un_scaffold_1762
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005637.1	Chromosome		NW_025746451.1	unplaced-scaffold	112760			Un_scaffold_1766
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005638.1	Chromosome		NW_025746452.1	unplaced-scaffold	112752			Un_scaffold_1767
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005639.1	Chromosome		NW_025746453.1	unplaced-scaffold	112696			Un_scaffold_1768
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005640.1	Chromosome		NW_025746454.1	unplaced-scaffold	112689			Un_scaffold_1769
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005641.1	Chromosome		NW_025746455.1	unplaced-scaffold	113109			Un_scaffold_1770
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005642.1	Chromosome		NW_025746456.1	unplaced-scaffold	112473			Un_scaffold_1771
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005643.1	Chromosome		NW_025746457.1	unplaced-scaffold	112465			Un_scaffold_1772
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005644.1	Chromosome		NW_025746458.1	unplaced-scaffold	112463			Un_scaffold_1773
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005645.1	Chromosome		NW_025746459.1	unplaced-scaffold	112192			Un_scaffold_1776
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005646.1	Chromosome		NW_025746460.1	unplaced-scaffold	112053			Un_scaffold_1778
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005647.1	Chromosome		NW_025746461.1	unplaced-scaffold	111977			Un_scaffold_1779
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005648.1	Chromosome		NW_025746462.1	unplaced-scaffold	111941			Un_scaffold_1780
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005649.1	Chromosome		NW_025746463.1	unplaced-scaffold	111879			Un_scaffold_1781
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005650.1	Chromosome		NW_025746464.1	unplaced-scaffold	111766			Un_scaffold_1782
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005651.1	Chromosome		NW_025746465.1	unplaced-scaffold	112245			Un_scaffold_1783
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005652.1	Chromosome		NW_025746466.1	unplaced-scaffold	112031			Un_scaffold_1784
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005653.1	Chromosome		NW_025746467.1	unplaced-scaffold	111437			Un_scaffold_1785
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005654.1	Chromosome		NW_025746468.1	unplaced-scaffold	111363			Un_scaffold_1786
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005655.1	Chromosome		NW_025746469.1	unplaced-scaffold	111241			Un_scaffold_1788
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005656.1	Chromosome		NW_025746470.1	unplaced-scaffold	111199			Un_scaffold_1789
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005657.1	Chromosome		NW_025746471.1	unplaced-scaffold	111131			Un_scaffold_1791
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005658.1	Chromosome		NW_025746472.1	unplaced-scaffold	111131			Un_scaffold_1792
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005659.1	Chromosome		NW_025746473.1	unplaced-scaffold	111128			Un_scaffold_1793
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005660.1	Chromosome		NW_025746474.1	unplaced-scaffold	111000			Un_scaffold_1794
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005661.1	Chromosome		NW_025746475.1	unplaced-scaffold	110960			Un_scaffold_1795
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005662.1	Chromosome		NW_025746476.1	unplaced-scaffold	110954			Un_scaffold_1796
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005663.1	Chromosome		NW_025746477.1	unplaced-scaffold	110944			Un_scaffold_1797
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005664.1	Chromosome		NW_025746478.1	unplaced-scaffold	110475			Un_scaffold_1800
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005665.1	Chromosome		NW_025746479.1	unplaced-scaffold	110432			Un_scaffold_1801
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005666.1	Chromosome		NW_025746480.1	unplaced-scaffold	110402			Un_scaffold_1802
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005667.1	Chromosome		NW_025746481.1	unplaced-scaffold	110296			Un_scaffold_1804
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005668.1	Chromosome		NW_025746482.1	unplaced-scaffold	110071			Un_scaffold_1806
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005669.1	Chromosome		NW_025746483.1	unplaced-scaffold	109844			Un_scaffold_1807
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005670.1	Chromosome		NW_025746484.1	unplaced-scaffold	109658			Un_scaffold_1808
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005671.1	Chromosome		NW_025746485.1	unplaced-scaffold	109607			Un_scaffold_1811
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005672.1	Chromosome		NW_025746486.1	unplaced-scaffold	109529			Un_scaffold_1812
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005673.1	Chromosome		NW_025746487.1	unplaced-scaffold	109417			Un_scaffold_1813
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005674.1	Chromosome		NW_025746488.1	unplaced-scaffold	109238			Un_scaffold_1814
GCF_021184085.1	Primary Assembly	Un			JAGYUW010005675.1	Chromosome		NW_025746489.1	unplaced-scaffold	108990			Un_scaffold_1815
