Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000169.1	Chromosome		NW_027208369.1	unplaced-scaffold	121000			SCAFFOLD_151
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000170.1	Chromosome		NW_027208370.1	unplaced-scaffold	109000			SCAFFOLD_156
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000171.1	Chromosome		NW_027208371.1	unplaced-scaffold	54365			SCAFFOLD_202
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000172.1	Chromosome		NW_027208372.1	unplaced-scaffold	55000			SCAFFOLD_201
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000173.1	Chromosome		NW_027208373.1	unplaced-scaffold	325000			SCAFFOLD_97
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000174.1	Chromosome		NW_027208374.1	unplaced-scaffold	76696			SCAFFOLD_180
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000175.1	Chromosome		NW_027208375.1	unplaced-scaffold	96512			SCAFFOLD_165
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000176.1	Chromosome		NW_027208376.1	unplaced-scaffold	7583			SCAFFOLD_363
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000177.1	Chromosome		NW_027208377.1	unplaced-scaffold	88000			SCAFFOLD_169
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000178.1	Chromosome		NW_027208378.1	unplaced-scaffold	1000			SCAFFOLD_371
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000179.1	Chromosome		NW_027208379.1	unplaced-scaffold	378000			SCAFFOLD_87
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000180.1	Chromosome		NW_027208380.1	unplaced-scaffold	20933			SCAFFOLD_304
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000181.1	Chromosome		NW_027208381.1	unplaced-scaffold	337000			SCAFFOLD_92
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000182.1	Chromosome		NW_027208382.1	unplaced-scaffold	331000			SCAFFOLD_93
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000183.1	Chromosome		NW_027208383.1	unplaced-scaffold	43225			SCAFFOLD_210
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000184.1	Chromosome		NW_027208384.1	unplaced-scaffold	200699			SCAFFOLD_123
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000185.1	Chromosome		NW_027208385.1	unplaced-scaffold	230000			SCAFFOLD_111
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000186.1	Chromosome		NW_027208386.1	unplaced-scaffold	221845			SCAFFOLD_112
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000187.1	Chromosome		NW_027208387.1	unplaced-scaffold	158999			SCAFFOLD_133
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000188.1	Chromosome		NW_027208388.1	unplaced-scaffold	920001			SCAFFOLD_57
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000189.1	Chromosome		NW_027208389.1	unplaced-scaffold	17203			SCAFFOLD_325
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000190.1	Chromosome		NW_027208390.1	unplaced-scaffold	127933			SCAFFOLD_148
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000191.1	Chromosome		NW_027208391.1	unplaced-scaffold	1778000			SCAFFOLD_38
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000192.1	Chromosome		NW_027208392.1	unplaced-scaffold	712384			SCAFFOLD_68
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000193.1	Chromosome		NW_027208393.1	unplaced-scaffold	515671			SCAFFOLD_77
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000194.1	Chromosome		NW_027208394.1	unplaced-scaffold	16221			SCAFFOLD_335
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000195.1	Chromosome		NW_027208395.1	unplaced-scaffold	216434			SCAFFOLD_116
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000196.1	Chromosome		NW_027208396.1	unplaced-scaffold	110192			SCAFFOLD_155
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000197.1	Chromosome		NW_027208397.1	unplaced-scaffold	105098			SCAFFOLD_159
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000198.1	Chromosome		NW_027208398.1	unplaced-scaffold	131027			SCAFFOLD_144
GCA_964237555.1	Primary Assembly	Un			CAXSJQ010000199.1	Chromosome		NW_027208399.1	unplaced-scaffold	12585			SCAFFOLD_353
GCA_964237555.1	non-nuclear	MT	7011	40	OZ175206.1	Mitochondrion			assembled-molecule	17444			scaffold_MT_1
