Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_002021735.2	Primary Assembly	Un			MPKV02001551.1	Chromosome		NW_022263103.1	unplaced-scaffold	82322			scaffold1158
GCF_002021735.2	Primary Assembly	Un			MPKV02001552.1	Chromosome		NW_022263104.1	unplaced-scaffold	82102			scaffold1159
GCF_002021735.2	Primary Assembly	Un			MPKV02001553.1	Chromosome		NW_022263105.1	unplaced-scaffold	80970			scaffold1160
GCF_002021735.2	Primary Assembly	Un			MPKV02001554.1	Chromosome		NW_022263106.1	unplaced-scaffold	81923			scaffold1161
GCF_002021735.2	Primary Assembly	Un			MPKV02001555.1	Chromosome		NW_022263107.1	unplaced-scaffold	81732			scaffold1162
GCF_002021735.2	Primary Assembly	Un			MPKV02001556.1	Chromosome		NW_022263108.1	unplaced-scaffold	81601			scaffold1163
GCF_002021735.2	Primary Assembly	Un			MPKV02001557.1	Chromosome		NW_022263109.1	unplaced-scaffold	81500			scaffold1164
GCF_002021735.2	Primary Assembly	Un			MPKV02001558.1	Chromosome		NW_022263110.1	unplaced-scaffold	81394			scaffold1165
GCF_002021735.2	Primary Assembly	Un			MPKV02001559.1	Chromosome		NW_022263111.1	unplaced-scaffold	76562			scaffold1166
GCF_002021735.2	Primary Assembly	Un			MPKV02001560.1	Chromosome		NW_022263112.1	unplaced-scaffold	81397			scaffold1167
GCF_002021735.2	Primary Assembly	Un			MPKV02001561.1	Chromosome		NW_022263113.1	unplaced-scaffold	81183			scaffold1168
GCF_002021735.2	Primary Assembly	Un			MPKV02001562.1	Chromosome		NW_022263114.1	unplaced-scaffold	81223			scaffold1169
GCF_002021735.2	Primary Assembly	Un			MPKV02001563.1	Chromosome		NW_022263115.1	unplaced-scaffold	81164			scaffold1170
GCF_002021735.2	Primary Assembly	Un			MPKV02001564.1	Chromosome		NW_022263116.1	unplaced-scaffold	81004			scaffold1171
GCF_002021735.2	Primary Assembly	Un			MPKV02001565.1	Chromosome		NW_022263117.1	unplaced-scaffold	105621			scaffold1172
GCF_002021735.2	Primary Assembly	Un			MPKV02001566.1	Chromosome		NW_022263118.1	unplaced-scaffold	81244			scaffold1173
GCF_002021735.2	Primary Assembly	Un			MPKV02001567.1	Chromosome		NW_022263119.1	unplaced-scaffold	81364			scaffold1174
GCF_002021735.2	Primary Assembly	Un			MPKV02001568.1	Chromosome		NW_022263120.1	unplaced-scaffold	80959			scaffold1175
GCF_002021735.2	Primary Assembly	Un			MPKV02001569.1	Chromosome		NW_022263121.1	unplaced-scaffold	78168			scaffold1176
GCF_002021735.2	Primary Assembly	Un			MPKV02001570.1	Chromosome		NW_022263122.1	unplaced-scaffold	80968			scaffold1177
GCF_002021735.2	Primary Assembly	Un			MPKV02001571.1	Chromosome		NW_022263123.1	unplaced-scaffold	80741			scaffold1178
GCF_002021735.2	Primary Assembly	Un			MPKV02001572.1	Chromosome		NW_022263124.1	unplaced-scaffold	80748			scaffold1179
GCF_002021735.2	Primary Assembly	Un			MPKV02001573.1	Chromosome		NW_022263125.1	unplaced-scaffold	80690			scaffold1180
GCF_002021735.2	Primary Assembly	Un			MPKV02001574.1	Chromosome		NW_022263126.1	unplaced-scaffold	80503			scaffold1181
GCF_002021735.2	Primary Assembly	Un			MPKV02001575.1	Chromosome		NW_022263127.1	unplaced-scaffold	80321			scaffold1182
GCF_002021735.2	Primary Assembly	Un			MPKV02001576.1	Chromosome		NW_022263128.1	unplaced-scaffold	79976			scaffold1183
GCF_002021735.2	Primary Assembly	Un			MPKV02001577.1	Chromosome		NW_022263129.1	unplaced-scaffold	80138			scaffold1184
GCF_002021735.2	Primary Assembly	Un			MPKV02001578.1	Chromosome		NW_022263130.1	unplaced-scaffold	80080			scaffold1185
GCF_002021735.2	Primary Assembly	Un			MPKV02001579.1	Chromosome		NW_022263131.1	unplaced-scaffold	77716			scaffold1186
GCF_002021735.2	Primary Assembly	Un			MPKV02001580.1	Chromosome		NW_022263132.1	unplaced-scaffold	79524			scaffold1187
GCF_002021735.2	Primary Assembly	Un			MPKV02001581.1	Chromosome		NW_022263133.1	unplaced-scaffold	79297			scaffold1188
GCF_002021735.2	Primary Assembly	Un			MPKV02001582.1	Chromosome		NW_022263134.1	unplaced-scaffold	79256			scaffold1189
GCF_002021735.2	Primary Assembly	Un			MPKV02001583.1	Chromosome		NW_022263135.1	unplaced-scaffold	79082			scaffold1190
GCF_002021735.2	Primary Assembly	Un			MPKV02001584.1	Chromosome		NW_022263136.1	unplaced-scaffold	79073			scaffold1191
GCF_002021735.2	Primary Assembly	Un			MPKV02001585.1	Chromosome		NW_022263137.1	unplaced-scaffold	79017			scaffold1192
GCF_002021735.2	Primary Assembly	Un			MPKV02001586.1	Chromosome		NW_022263138.1	unplaced-scaffold	144131			scaffold1193
GCF_002021735.2	Primary Assembly	Un			MPKV02001587.1	Chromosome		NW_022263139.1	unplaced-scaffold	78790			scaffold1194
GCF_002021735.2	Primary Assembly	Un			MPKV02001588.1	Chromosome		NW_022263140.1	unplaced-scaffold	73924			scaffold1195
GCF_002021735.2	Primary Assembly	Un			MPKV02001589.1	Chromosome		NW_022263141.1	unplaced-scaffold	78774			scaffold1196
GCF_002021735.2	Primary Assembly	Un			MPKV02001590.1	Chromosome		NW_022263142.1	unplaced-scaffold	78521			scaffold1197
GCF_002021735.2	Primary Assembly	Un			MPKV02001591.1	Chromosome		NW_022263143.1	unplaced-scaffold	76491			scaffold1198
GCF_002021735.2	Primary Assembly	Un			MPKV02001592.1	Chromosome		NW_022263144.1	unplaced-scaffold	78564			scaffold1199
GCF_002021735.2	Primary Assembly	Un			MPKV02001593.1	Chromosome		NW_022263145.1	unplaced-scaffold	77431			scaffold1200
GCF_002021735.2	Primary Assembly	Un			MPKV02001594.1	Chromosome		NW_022263146.1	unplaced-scaffold	78253			scaffold1201
GCF_002021735.2	Primary Assembly	Un			MPKV02001595.1	Chromosome		NW_022263147.1	unplaced-scaffold	78164			scaffold1202
GCF_002021735.2	Primary Assembly	Un			MPKV02001596.1	Chromosome		NW_022263148.1	unplaced-scaffold	78085			scaffold1203
GCF_002021735.2	Primary Assembly	Un			MPKV02001597.1	Chromosome		NW_022263149.1	unplaced-scaffold	78111			scaffold1204
GCF_002021735.2	Primary Assembly	Un			MPKV02001598.1	Chromosome		NW_022263150.1	unplaced-scaffold	78159			scaffold1205
GCF_002021735.2	Primary Assembly	Un			MPKV02001599.1	Chromosome		NW_022263151.1	unplaced-scaffold	78021			scaffold1206
GCF_002021735.2	Primary Assembly	Un			MPKV02001600.1	Chromosome		NW_022263152.1	unplaced-scaffold	77974			scaffold1207
GCF_002021735.2	Primary Assembly	Un			MPKV02001601.1	Chromosome		NW_022263153.1	unplaced-scaffold	77900			scaffold1208
GCF_002021735.2	Primary Assembly	Un			MPKV02001602.1	Chromosome		NW_022263154.1	unplaced-scaffold	77730			scaffold1209
GCF_002021735.2	Primary Assembly	Un			MPKV02001603.1	Chromosome		NW_022263155.1	unplaced-scaffold	77753			scaffold1210
GCF_002021735.2	Primary Assembly	Un			MPKV02001604.1	Chromosome		NW_022263156.1	unplaced-scaffold	77570			scaffold1211
GCF_002021735.2	Primary Assembly	Un			MPKV02001605.1	Chromosome		NW_022263157.1	unplaced-scaffold	77342			scaffold1212
GCF_002021735.2	Primary Assembly	Un			MPKV02001606.1	Chromosome		NW_022263158.1	unplaced-scaffold	77357			scaffold1213
GCF_002021735.2	Primary Assembly	Un			MPKV02001607.1	Chromosome		NW_022263159.1	unplaced-scaffold	77143			scaffold1214
GCF_002021735.2	Primary Assembly	Un			MPKV02001608.1	Chromosome		NW_022263160.1	unplaced-scaffold	77028			scaffold1215
GCF_002021735.2	Primary Assembly	Un			MPKV02001609.1	Chromosome		NW_022263161.1	unplaced-scaffold	69883			scaffold1216
GCF_002021735.2	Primary Assembly	Un			MPKV02001610.1	Chromosome		NW_022263162.1	unplaced-scaffold	76896			scaffold1217
GCF_002021735.2	Primary Assembly	Un			MPKV02001611.1	Chromosome		NW_022263163.1	unplaced-scaffold	77476			scaffold1218
GCF_002021735.2	Primary Assembly	Un			MPKV02001612.1	Chromosome		NW_022263164.1	unplaced-scaffold	76907			scaffold1219
GCF_002021735.2	Primary Assembly	Un			MPKV02001613.1	Chromosome		NW_022263165.1	unplaced-scaffold	76803			scaffold1220
GCF_002021735.2	Primary Assembly	Un			MPKV02001614.1	Chromosome		NW_022263166.1	unplaced-scaffold	76839			scaffold1221
GCF_002021735.2	Primary Assembly	Un			MPKV02001615.1	Chromosome		NW_022263167.1	unplaced-scaffold	76799			scaffold1222
GCF_002021735.2	Primary Assembly	Un			MPKV02001616.1	Chromosome		NW_022263168.1	unplaced-scaffold	76854			scaffold1223
GCF_002021735.2	Primary Assembly	Un			MPKV02001617.1	Chromosome		NW_022263169.1	unplaced-scaffold	76470			scaffold1224
GCF_002021735.2	Primary Assembly	Un			MPKV02001618.1	Chromosome		NW_022263170.1	unplaced-scaffold	76397			scaffold1225
GCF_002021735.2	Primary Assembly	Un			MPKV02001619.1	Chromosome		NW_022263171.1	unplaced-scaffold	76441			scaffold1226
GCF_002021735.2	Primary Assembly	Un			MPKV02001620.1	Chromosome		NW_022263172.1	unplaced-scaffold	76181			scaffold1227
GCF_002021735.2	Primary Assembly	Un			MPKV02001621.1	Chromosome		NW_022263173.1	unplaced-scaffold	75908			scaffold1228
GCF_002021735.2	Primary Assembly	Un			MPKV02001622.1	Chromosome		NW_022263174.1	unplaced-scaffold	75862			scaffold1229
GCF_002021735.2	Primary Assembly	Un			MPKV02001623.1	Chromosome		NW_022263175.1	unplaced-scaffold	75739			scaffold1230
GCF_002021735.2	Primary Assembly	Un			MPKV02001624.1	Chromosome		NW_022263176.1	unplaced-scaffold	75647			scaffold1231
GCF_002021735.2	Primary Assembly	Un			MPKV02001625.1	Chromosome		NW_022263177.1	unplaced-scaffold	75565			scaffold1232
GCF_002021735.2	Primary Assembly	Un			MPKV02001626.1	Chromosome		NW_022263178.1	unplaced-scaffold	75509			scaffold1233
GCF_002021735.2	Primary Assembly	Un			MPKV02001627.1	Chromosome		NW_022263179.1	unplaced-scaffold	75355			scaffold1234
GCF_002021735.2	Primary Assembly	Un			MPKV02001628.1	Chromosome		NW_022263180.1	unplaced-scaffold	118092			scaffold1235
GCF_002021735.2	Primary Assembly	Un			MPKV02001629.1	Chromosome		NW_022263181.1	unplaced-scaffold	75033			scaffold1236
GCF_002021735.2	Primary Assembly	Un			MPKV02001630.1	Chromosome		NW_022263182.1	unplaced-scaffold	75028			scaffold1237
GCF_002021735.2	Primary Assembly	Un			MPKV02001631.1	Chromosome		NW_022263183.1	unplaced-scaffold	74888			scaffold1238
GCF_002021735.2	Primary Assembly	Un			MPKV02001632.1	Chromosome		NW_022263184.1	unplaced-scaffold	74746			scaffold1239
GCF_002021735.2	Primary Assembly	Un			MPKV02001633.1	Chromosome		NW_022263185.1	unplaced-scaffold	74612			scaffold1240
GCF_002021735.2	Primary Assembly	Un			MPKV02001634.1	Chromosome		NW_022263186.1	unplaced-scaffold	74732			scaffold1241
GCF_002021735.2	Primary Assembly	Un			MPKV02001635.1	Chromosome		NW_022263187.1	unplaced-scaffold	74420			scaffold1242
GCF_002021735.2	Primary Assembly	Un			MPKV02001636.1	Chromosome		NW_022263188.1	unplaced-scaffold	74442			scaffold1243
GCF_002021735.2	Primary Assembly	Un			MPKV02001637.1	Chromosome		NW_022263189.1	unplaced-scaffold	74441			scaffold1244
GCF_002021735.2	Primary Assembly	Un			MPKV02001638.1	Chromosome		NW_022263190.1	unplaced-scaffold	74387			scaffold1245
GCF_002021735.2	Primary Assembly	Un			MPKV02001639.1	Chromosome		NW_022263191.1	unplaced-scaffold	74233			scaffold1246
GCF_002021735.2	Primary Assembly	Un			MPKV02001640.1	Chromosome		NW_022263192.1	unplaced-scaffold	74205			scaffold1247
GCF_002021735.2	Primary Assembly	Un			MPKV02001641.1	Chromosome		NW_022263193.1	unplaced-scaffold	69748			scaffold1248
GCF_002021735.2	Primary Assembly	Un			MPKV02001642.1	Chromosome		NW_022263194.1	unplaced-scaffold	73972			scaffold1249
GCF_002021735.2	Primary Assembly	Un			MPKV02001643.1	Chromosome		NW_022263195.1	unplaced-scaffold	73868			scaffold1250
GCF_002021735.2	Primary Assembly	Un			MPKV02001644.1	Chromosome		NW_022263196.1	unplaced-scaffold	73703			scaffold1251
GCF_002021735.2	Primary Assembly	Un			MPKV02001645.1	Chromosome		NW_022263197.1	unplaced-scaffold	73290			scaffold1252
GCF_002021735.2	Primary Assembly	Un			MPKV02001646.1	Chromosome		NW_022263198.1	unplaced-scaffold	73647			scaffold1253
GCF_002021735.2	Primary Assembly	Un			MPKV02001647.1	Chromosome		NW_022263199.1	unplaced-scaffold	73391			scaffold1254
GCF_002021735.2	Primary Assembly	Un			MPKV02001648.1	Chromosome		NW_022263200.1	unplaced-scaffold	71792			scaffold1255
GCF_002021735.2	Primary Assembly	Un			MPKV02001649.1	Chromosome		NW_022263201.1	unplaced-scaffold	73396			scaffold1256
GCF_002021735.2	Primary Assembly	Un			MPKV02001650.1	Chromosome		NW_022263202.1	unplaced-scaffold	73024			scaffold1257
GCF_002021735.2	Primary Assembly	Un			MPKV02001651.1	Chromosome		NW_022263203.1	unplaced-scaffold	72960			scaffold1258
GCF_002021735.2	Primary Assembly	Un			MPKV02001652.1	Chromosome		NW_022263204.1	unplaced-scaffold	72823			scaffold1259
GCF_002021735.2	Primary Assembly	Un			MPKV02001653.1	Chromosome		NW_022263205.1	unplaced-scaffold	72835			scaffold1260
GCF_002021735.2	Primary Assembly	Un			MPKV02001654.1	Chromosome		NW_022263206.1	unplaced-scaffold	72796			scaffold1261
GCF_002021735.2	Primary Assembly	Un			MPKV02001655.1	Chromosome		NW_022263207.1	unplaced-scaffold	72530			scaffold1262
GCF_002021735.2	Primary Assembly	Un			MPKV02001656.1	Chromosome		NW_022263208.1	unplaced-scaffold	72380			scaffold1263
GCF_002021735.2	Primary Assembly	Un			MPKV02001657.1	Chromosome		NW_022263209.1	unplaced-scaffold	72398			scaffold1264
GCF_002021735.2	Primary Assembly	Un			MPKV02001658.1	Chromosome		NW_022263210.1	unplaced-scaffold	72314			scaffold1265
GCF_002021735.2	Primary Assembly	Un			MPKV02001659.1	Chromosome		NW_022263211.1	unplaced-scaffold	72289			scaffold1266
GCF_002021735.2	Primary Assembly	Un			MPKV02001660.1	Chromosome		NW_022263212.1	unplaced-scaffold	124194			scaffold1267
GCF_002021735.2	Primary Assembly	Un			MPKV02001661.1	Chromosome		NW_022263213.1	unplaced-scaffold	72199			scaffold1268
GCF_002021735.2	Primary Assembly	Un			MPKV02001662.1	Chromosome		NW_022263214.1	unplaced-scaffold	72148			scaffold1269
GCF_002021735.2	Primary Assembly	Un			MPKV02001663.1	Chromosome		NW_022263215.1	unplaced-scaffold	71938			scaffold1270
GCF_002021735.2	Primary Assembly	Un			MPKV02001664.1	Chromosome		NW_022263216.1	unplaced-scaffold	63267			scaffold1271
GCF_002021735.2	Primary Assembly	Un			MPKV02001665.1	Chromosome		NW_022263217.1	unplaced-scaffold	71585			scaffold1272
GCF_002021735.2	Primary Assembly	Un			MPKV02001666.1	Chromosome		NW_022263218.1	unplaced-scaffold	71421			scaffold1273
GCF_002021735.2	Primary Assembly	Un			MPKV02001667.1	Chromosome		NW_022263219.1	unplaced-scaffold	71647			scaffold1274
GCF_002021735.2	Primary Assembly	Un			MPKV02001668.1	Chromosome		NW_022263220.1	unplaced-scaffold	71215			scaffold1275
GCF_002021735.2	Primary Assembly	Un			MPKV02001669.1	Chromosome		NW_022263221.1	unplaced-scaffold	71221			scaffold1276
GCF_002021735.2	Primary Assembly	Un			MPKV02001670.1	Chromosome		NW_022263222.1	unplaced-scaffold	71064			scaffold1277
GCF_002021735.2	Primary Assembly	Un			MPKV02001671.1	Chromosome		NW_022263223.1	unplaced-scaffold	71549			scaffold1278
GCF_002021735.2	Primary Assembly	Un			MPKV02001672.1	Chromosome		NW_022263224.1	unplaced-scaffold	71058			scaffold1279
GCF_002021735.2	Primary Assembly	Un			MPKV02001673.1	Chromosome		NW_022263225.1	unplaced-scaffold	137929			scaffold1280
GCF_002021735.2	Primary Assembly	Un			MPKV02001674.1	Chromosome		NW_022263226.1	unplaced-scaffold	70857			scaffold1281
GCF_002021735.2	Primary Assembly	Un			MPKV02001675.1	Chromosome		NW_022263227.1	unplaced-scaffold	70813			scaffold1282
GCF_002021735.2	Primary Assembly	Un			MPKV02001676.1	Chromosome		NW_022263228.1	unplaced-scaffold	70693			scaffold1283
GCF_002021735.2	Primary Assembly	Un			MPKV02001677.1	Chromosome		NW_022263229.1	unplaced-scaffold	70697			scaffold1284
GCF_002021735.2	Primary Assembly	Un			MPKV02001678.1	Chromosome		NW_022263230.1	unplaced-scaffold	70666			scaffold1285
GCF_002021735.2	Primary Assembly	Un			MPKV02001679.1	Chromosome		NW_022263231.1	unplaced-scaffold	70556			scaffold1286
GCF_002021735.2	Primary Assembly	Un			MPKV02001680.1	Chromosome		NW_022263232.1	unplaced-scaffold	70546			scaffold1287
GCF_002021735.2	Primary Assembly	Un			MPKV02001681.1	Chromosome		NW_022263233.1	unplaced-scaffold	70574			scaffold1288
GCF_002021735.2	Primary Assembly	Un			MPKV02001682.1	Chromosome		NW_022263234.1	unplaced-scaffold	63554			scaffold1289
GCF_002021735.2	Primary Assembly	Un			MPKV02001683.1	Chromosome		NW_022263235.1	unplaced-scaffold	70629			scaffold1290
GCF_002021735.2	Primary Assembly	Un			MPKV02001684.1	Chromosome		NW_022263236.1	unplaced-scaffold	70155			scaffold1291
GCF_002021735.2	Primary Assembly	Un			MPKV02001685.1	Chromosome		NW_022263237.1	unplaced-scaffold	69943			scaffold1292
GCF_002021735.2	Primary Assembly	Un			MPKV02001686.1	Chromosome		NW_022263238.1	unplaced-scaffold	69905			scaffold1293
GCF_002021735.2	Primary Assembly	Un			MPKV02001687.1	Chromosome		NW_022263239.1	unplaced-scaffold	69928			scaffold1294
GCF_002021735.2	Primary Assembly	Un			MPKV02001688.1	Chromosome		NW_022263240.1	unplaced-scaffold	69904			scaffold1295
GCF_002021735.2	Primary Assembly	Un			MPKV02001689.1	Chromosome		NW_022263241.1	unplaced-scaffold	69886			scaffold1296
GCF_002021735.2	Primary Assembly	Un			MPKV02001690.1	Chromosome		NW_022263242.1	unplaced-scaffold	69696			scaffold1297
GCF_002021735.2	Primary Assembly	Un			MPKV02001691.1	Chromosome		NW_022263243.1	unplaced-scaffold	5000			scaffold1298
GCF_002021735.2	Primary Assembly	Un			MPKV02001692.1	Chromosome		NW_022263244.1	unplaced-scaffold	33157			scaffold1299
GCF_002021735.2	Primary Assembly	Un			MPKV02001693.1	Chromosome		NW_022263245.1	unplaced-scaffold	126170			scaffold1300
GCF_002021735.2	Primary Assembly	Un			MPKV02001694.1	Chromosome		NW_022263246.1	unplaced-scaffold	69314			scaffold1301
GCF_002021735.2	Primary Assembly	Un			MPKV02001695.1	Chromosome		NW_022263247.1	unplaced-scaffold	68966			scaffold1302
GCF_002021735.2	Primary Assembly	Un			MPKV02001696.1	Chromosome		NW_022263248.1	unplaced-scaffold	68837			scaffold1303
GCF_002021735.2	Primary Assembly	Un			MPKV02001697.1	Chromosome		NW_022263249.1	unplaced-scaffold	68770			scaffold1304
GCF_002021735.2	Primary Assembly	Un			MPKV02001698.1	Chromosome		NW_022263250.1	unplaced-scaffold	68669			scaffold1305
GCF_002021735.2	Primary Assembly	Un			MPKV02001699.1	Chromosome		NW_022263251.1	unplaced-scaffold	68048			scaffold1306
GCF_002021735.2	Primary Assembly	Un			MPKV02001700.1	Chromosome		NW_022263252.1	unplaced-scaffold	68673			scaffold1307
GCF_002021735.2	Primary Assembly	Un			MPKV02001701.1	Chromosome		NW_022263253.1	unplaced-scaffold	68610			scaffold1308
GCF_002021735.2	Primary Assembly	Un			MPKV02001702.1	Chromosome		NW_022263254.1	unplaced-scaffold	68560			scaffold1309
GCF_002021735.2	Primary Assembly	Un			MPKV02001703.1	Chromosome		NW_022263255.1	unplaced-scaffold	68541			scaffold1310
GCF_002021735.2	Primary Assembly	Un			MPKV02001704.1	Chromosome		NW_022263256.1	unplaced-scaffold	68290			scaffold1311
GCF_002021735.2	Primary Assembly	Un			MPKV02001705.1	Chromosome		NW_022263257.1	unplaced-scaffold	68083			scaffold1312
GCF_002021735.2	Primary Assembly	Un			MPKV02001706.1	Chromosome		NW_022263258.1	unplaced-scaffold	67915			scaffold1313
GCF_002021735.2	Primary Assembly	Un			MPKV02001707.1	Chromosome		NW_022263259.1	unplaced-scaffold	67865			scaffold1314
GCF_002021735.2	Primary Assembly	Un			MPKV02001708.1	Chromosome		NW_022263260.1	unplaced-scaffold	67924			scaffold1315
GCF_002021735.2	Primary Assembly	Un			MPKV02001709.1	Chromosome		NW_022263261.1	unplaced-scaffold	67755			scaffold1316
GCF_002021735.2	Primary Assembly	Un			MPKV02001710.1	Chromosome		NW_022263262.1	unplaced-scaffold	67306			scaffold1317
GCF_002021735.2	Primary Assembly	Un			MPKV02001711.1	Chromosome		NW_022263263.1	unplaced-scaffold	67794			scaffold1318
GCF_002021735.2	Primary Assembly	Un			MPKV02001712.1	Chromosome		NW_022263264.1	unplaced-scaffold	67720			scaffold1319
GCF_002021735.2	Primary Assembly	Un			MPKV02001713.1	Chromosome		NW_022263265.1	unplaced-scaffold	67663			scaffold1320
GCF_002021735.2	Primary Assembly	Un			MPKV02001714.1	Chromosome		NW_022263266.1	unplaced-scaffold	111985			scaffold1321
GCF_002021735.2	Primary Assembly	Un			MPKV02001715.1	Chromosome		NW_022263267.1	unplaced-scaffold	67596			scaffold1322
GCF_002021735.2	Primary Assembly	Un			MPKV02001716.1	Chromosome		NW_022263268.1	unplaced-scaffold	67469			scaffold1323
GCF_002021735.2	Primary Assembly	Un			MPKV02001717.1	Chromosome		NW_022263269.1	unplaced-scaffold	67491			scaffold1324
GCF_002021735.2	Primary Assembly	Un			MPKV02001718.1	Chromosome		NW_022263270.1	unplaced-scaffold	67497			scaffold1325
GCF_002021735.2	Primary Assembly	Un			MPKV02001719.1	Chromosome		NW_022263271.1	unplaced-scaffold	67219			scaffold1326
GCF_002021735.2	Primary Assembly	Un			MPKV02001720.1	Chromosome		NW_022263272.1	unplaced-scaffold	67169			scaffold1327
GCF_002021735.2	Primary Assembly	Un			MPKV02001721.1	Chromosome		NW_022263273.1	unplaced-scaffold	66980			scaffold1328
GCF_002021735.2	Primary Assembly	Un			MPKV02001722.1	Chromosome		NW_022263274.1	unplaced-scaffold	114309			scaffold1329
GCF_002021735.2	Primary Assembly	Un			MPKV02001723.1	Chromosome		NW_022263275.1	unplaced-scaffold	67059			scaffold1330
GCF_002021735.2	Primary Assembly	Un			MPKV02001724.1	Chromosome		NW_022263276.1	unplaced-scaffold	66664			scaffold1331
GCF_002021735.2	Primary Assembly	Un			MPKV02001725.1	Chromosome		NW_022263277.1	unplaced-scaffold	67027			scaffold1332
GCF_002021735.2	Primary Assembly	Un			MPKV02001726.1	Chromosome		NW_022263278.1	unplaced-scaffold	66937			scaffold1333
GCF_002021735.2	Primary Assembly	Un			MPKV02001727.1	Chromosome		NW_022263279.1	unplaced-scaffold	66859			scaffold1334
GCF_002021735.2	Primary Assembly	Un			MPKV02001728.1	Chromosome		NW_022263280.1	unplaced-scaffold	66747			scaffold1335
GCF_002021735.2	Primary Assembly	Un			MPKV02001729.1	Chromosome		NW_022263281.1	unplaced-scaffold	66753			scaffold1336
GCF_002021735.2	Primary Assembly	Un			MPKV02001730.1	Chromosome		NW_022263282.1	unplaced-scaffold	117159			scaffold1337
GCF_002021735.2	Primary Assembly	Un			MPKV02001731.1	Chromosome		NW_022263283.1	unplaced-scaffold	66767			scaffold1338
GCF_002021735.2	Primary Assembly	Un			MPKV02001732.1	Chromosome		NW_022263284.1	unplaced-scaffold	66358			scaffold1339
GCF_002021735.2	Primary Assembly	Un			MPKV02001733.1	Chromosome		NW_022263285.1	unplaced-scaffold	66480			scaffold1340
GCF_002021735.2	Primary Assembly	Un			MPKV02001734.1	Chromosome		NW_022263286.1	unplaced-scaffold	66443			scaffold1341
GCF_002021735.2	Primary Assembly	Un			MPKV02001735.1	Chromosome		NW_022263287.1	unplaced-scaffold	66403			scaffold1342
GCF_002021735.2	Primary Assembly	Un			MPKV02001736.1	Chromosome		NW_022263288.1	unplaced-scaffold	66351			scaffold1343
GCF_002021735.2	Primary Assembly	Un			MPKV02001737.1	Chromosome		NW_022263289.1	unplaced-scaffold	66250			scaffold1344
GCF_002021735.2	Primary Assembly	Un			MPKV02001738.1	Chromosome		NW_022263290.1	unplaced-scaffold	66315			scaffold1345
GCF_002021735.2	Primary Assembly	Un			MPKV02001739.1	Chromosome		NW_022263291.1	unplaced-scaffold	66056			scaffold1346
GCF_002021735.2	Primary Assembly	Un			MPKV02001740.1	Chromosome		NW_022263292.1	unplaced-scaffold	124094			scaffold1347
GCF_002021735.2	Primary Assembly	Un			MPKV02001741.1	Chromosome		NW_022263293.1	unplaced-scaffold	66032			scaffold1348
GCF_002021735.2	Primary Assembly	Un			MPKV02001742.1	Chromosome		NW_022263294.1	unplaced-scaffold	66003			scaffold1349
GCF_002021735.2	Primary Assembly	Un			MPKV02001743.1	Chromosome		NW_022263295.1	unplaced-scaffold	65912			scaffold1350
GCF_002021735.2	Primary Assembly	Un			MPKV02001744.1	Chromosome		NW_022263296.1	unplaced-scaffold	65553			scaffold1351
GCF_002021735.2	Primary Assembly	Un			MPKV02001745.1	Chromosome		NW_022263297.1	unplaced-scaffold	65511			scaffold1352
GCF_002021735.2	Primary Assembly	Un			MPKV02001746.1	Chromosome		NW_022263298.1	unplaced-scaffold	65565			scaffold1353
GCF_002021735.2	Primary Assembly	Un			MPKV02001747.1	Chromosome		NW_022263299.1	unplaced-scaffold	65444			scaffold1354
GCF_002021735.2	Primary Assembly	Un			MPKV02001748.1	Chromosome		NW_022263300.1	unplaced-scaffold	59837			scaffold1355
GCF_002021735.2	Primary Assembly	Un			MPKV02001749.1	Chromosome		NW_022263301.1	unplaced-scaffold	64388			scaffold1356
GCF_002021735.2	Primary Assembly	Un			MPKV02001750.1	Chromosome		NW_022263302.1	unplaced-scaffold	65181			scaffold1357
GCF_002021735.2	Primary Assembly	Un			MPKV02001751.1	Chromosome		NW_022263303.1	unplaced-scaffold	65433			scaffold1358
GCF_002021735.2	Primary Assembly	Un			MPKV02001752.1	Chromosome		NW_022263304.1	unplaced-scaffold	64777			scaffold1359
GCF_002021735.2	Primary Assembly	Un			MPKV02001753.1	Chromosome		NW_022263305.1	unplaced-scaffold	65253			scaffold1360
GCF_002021735.2	Primary Assembly	Un			MPKV02001754.1	Chromosome		NW_022263306.1	unplaced-scaffold	64721			scaffold1361
GCF_002021735.2	Primary Assembly	Un			MPKV02001755.1	Chromosome		NW_022263307.1	unplaced-scaffold	64439			scaffold1362
GCF_002021735.2	Primary Assembly	Un			MPKV02001756.1	Chromosome		NW_022263308.1	unplaced-scaffold	64247			scaffold1363
GCF_002021735.2	Primary Assembly	Un			MPKV02001757.1	Chromosome		NW_022263309.1	unplaced-scaffold	64187			scaffold1364
GCF_002021735.2	Primary Assembly	Un			MPKV02001758.1	Chromosome		NW_022263310.1	unplaced-scaffold	64130			scaffold1365
GCF_002021735.2	Primary Assembly	Un			MPKV02001759.1	Chromosome		NW_022263311.1	unplaced-scaffold	45317			scaffold1366
GCF_002021735.2	Primary Assembly	Un			MPKV02001760.1	Chromosome		NW_022263312.1	unplaced-scaffold	13730			scaffold1367
