Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000209.1	Chromosome		NW_024570555.1	unplaced-scaffold	24021			ctg1345
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000210.1	Chromosome		NW_024570312.1	unplaced-scaffold	8977			ctg1018
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000211.1	Chromosome		NW_024570501.1	unplaced-scaffold	6897			ctg1275
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000212.1	Chromosome		NW_024570825.1	unplaced-scaffold	21490			ctg444
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000213.1	Chromosome		NW_024570378.1	unplaced-scaffold	6898			ctg1103
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000214.1	Chromosome		NW_024570970.1	unplaced-scaffold	14539			ctg640
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000215.1	Chromosome		NW_024570918.1	unplaced-scaffold	18199			ctg569
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000216.1	Chromosome		NW_024570562.1	unplaced-scaffold	6821			ctg1357
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000217.1	Chromosome		NW_024570742.1	unplaced-scaffold	28779			ctg336
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000218.1	Chromosome		NW_024570809.1	unplaced-scaffold	25448			ctg422
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000219.1	Chromosome		NW_024570948.1	unplaced-scaffold	15976			ctg613
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000220.1	Chromosome		NW_024570615.1	unplaced-scaffold	7809			ctg1429
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000221.1	Chromosome		NW_024570531.1	unplaced-scaffold	6982			ctg1315
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000222.1	Chromosome		NW_024571202.1	unplaced-scaffold	9149			ctg999
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000223.1	Chromosome		NW_024570421.1	unplaced-scaffold	7007			ctg1162
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000224.1	Chromosome		NW_024570430.1	unplaced-scaffold	7007			ctg1178
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000225.1	Chromosome		NW_024570803.1	unplaced-scaffold	23106			ctg415
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000226.1	Chromosome		NW_024571126.1	unplaced-scaffold	30370			ctg874
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000227.1	Chromosome		NW_024570854.1	unplaced-scaffold	35792			ctg479
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000228.1	Chromosome		NW_024571020.1	unplaced-scaffold	14293			ctg706
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000229.1	Chromosome		NW_024571149.1	unplaced-scaffold	12907			ctg922
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000230.1	Chromosome		NW_024570677.1	unplaced-scaffold	32452			ctg245
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000231.1	Chromosome		NW_024570330.1	unplaced-scaffold	8060			ctg1041
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000232.1	Chromosome		NW_024570936.1	unplaced-scaffold	15674			ctg594
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000233.1	Chromosome		NW_024570412.1	unplaced-scaffold	5947			ctg1151
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000234.1	Chromosome		NW_024571088.1	unplaced-scaffold	12364			ctg809
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000235.1	Chromosome		NW_024570394.1	unplaced-scaffold	4232			ctg1128
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000236.1	Chromosome		NW_024570444.1	unplaced-scaffold	6658			ctg1193
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000237.1	Chromosome		NW_024571044.1	unplaced-scaffold	13904			ctg740
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000238.1	Chromosome		NW_024570471.1	unplaced-scaffold	5277			ctg1231
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000239.1	Chromosome		NW_024571104.1	unplaced-scaffold	9125			ctg840
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000240.1	Chromosome		NW_024570583.1	unplaced-scaffold	6594			ctg1387
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000241.1	Chromosome		NW_024570370.1	unplaced-scaffold	18878			ctg1092
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000242.1	Chromosome		NW_024570547.1	unplaced-scaffold	6932			ctg1332
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000243.1	Chromosome		NW_024570942.1	unplaced-scaffold	24140			ctg605
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000244.1	Chromosome		NW_024571054.1	unplaced-scaffold	12905			ctg754
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000245.1	Chromosome		NW_024570779.1	unplaced-scaffold	39557			ctg386
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000246.1	Chromosome		NW_024570760.1	unplaced-scaffold	25794			ctg359
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000247.1	Chromosome		NW_024570650.1	unplaced-scaffold	68733			ctg190
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000248.1	Chromosome		NW_024570771.1	unplaced-scaffold	23052			ctg375
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000249.1	Chromosome		NW_024570544.1	unplaced-scaffold	5796			ctg1329
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000250.1	Chromosome		NW_024571182.1	unplaced-scaffold	9164			ctg972
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000251.1	Chromosome		NW_024571005.1	unplaced-scaffold	14502			ctg685
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000252.1	Chromosome		NW_024570428.1	unplaced-scaffold	5615			ctg1174
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000253.1	Chromosome		NW_024570848.1	unplaced-scaffold	19544			ctg470
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000254.1	Chromosome		NW_024571166.1	unplaced-scaffold	9580			ctg946
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000255.1	Chromosome		NW_024570399.1	unplaced-scaffold	3185			ctg1133
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000256.1	Chromosome		NW_024570319.1	unplaced-scaffold	9123			ctg1028
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000257.1	Chromosome		NW_024570427.1	unplaced-scaffold	8380			ctg1173
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000258.1	Chromosome		NW_024571091.1	unplaced-scaffold	11480			ctg814
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000259.1	Chromosome		NW_024570516.1	unplaced-scaffold	8931			ctg1298
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000260.1	Chromosome		NW_024570769.1	unplaced-scaffold	30764			ctg372
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000261.1	Chromosome		NW_024571036.1	unplaced-scaffold	13494			ctg728
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000262.1	Chromosome		NW_024570553.1	unplaced-scaffold	7096			ctg1343
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000263.1	Chromosome		NW_024570794.1	unplaced-scaffold	18114			ctg404
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000264.1	Chromosome		NW_024570647.1	unplaced-scaffold	57624			ctg185
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000265.1	Chromosome		NW_024571185.1	unplaced-scaffold	9202			ctg975
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000266.1	Chromosome		NW_024570626.1	unplaced-scaffold	26022			ctg1443
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000267.1	Chromosome		NW_024570360.1	unplaced-scaffold	8666			ctg1080
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000268.1	Chromosome		NW_024570821.1	unplaced-scaffold	12027			ctg439
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000269.1	Chromosome		NW_024571075.1	unplaced-scaffold	5046			ctg786
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000270.1	Chromosome		NW_024571097.1	unplaced-scaffold	10770			ctg825
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000271.1	Chromosome		NW_024571081.1	unplaced-scaffold	9228			ctg794
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000272.1	Chromosome		NW_024570385.1	unplaced-scaffold	7745			ctg1114
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000273.1	Chromosome		NW_024570804.1	unplaced-scaffold	20873			ctg417
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000274.1	Chromosome		NW_024570458.1	unplaced-scaffold	6794			ctg1211
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000275.1	Chromosome		NW_024570466.1	unplaced-scaffold	6875			ctg1221
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000276.1	Chromosome		NW_024570839.1	unplaced-scaffold	250000			ctg45_4
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000277.1	Chromosome		NW_024570431.1	unplaced-scaffold	6897			ctg1180
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000278.1	Chromosome		NW_024570416.1	unplaced-scaffold	7039			ctg1155
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000279.1	Chromosome		NW_024570487.1	unplaced-scaffold	4087			ctg1251
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000280.1	Chromosome		NW_024570879.1	unplaced-scaffold	12784			ctg515
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000281.1	Chromosome		NW_024570703.1	unplaced-scaffold	37047			ctg278
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000282.1	Chromosome		NW_024570470.1	unplaced-scaffold	10359			ctg1230
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000283.1	Chromosome		NW_024570344.1	unplaced-scaffold	8759			ctg1059
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000284.1	Chromosome		NW_024570549.1	unplaced-scaffold	3558			ctg1334
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000285.1	Chromosome		NW_024570381.1	unplaced-scaffold	6470			ctg1109
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000286.1	Chromosome		NW_024570966.1	unplaced-scaffold	12568			ctg635
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000287.1	Chromosome		NW_024570755.1	unplaced-scaffold	29242			ctg351
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000288.1	Chromosome		NW_024570846.1	unplaced-scaffold	28261			ctg467
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000289.1	Chromosome		NW_024570696.1	unplaced-scaffold	29836			ctg270
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000290.1	Chromosome		NW_024571199.1	unplaced-scaffold	31229			ctg992
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000291.1	Chromosome		NW_024570376.1	unplaced-scaffold	7922			ctg1101
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000292.1	Chromosome		NW_024570483.1	unplaced-scaffold	6902			ctg1244
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000293.1	Chromosome		NW_024571059.1	unplaced-scaffold	35300			ctg765
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000294.1	Chromosome		NW_024570407.1	unplaced-scaffold	6897			ctg1145
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000295.1	Chromosome		NW_024570832.1	unplaced-scaffold	21991			ctg453
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000296.1	Chromosome		NW_024571119.1	unplaced-scaffold	17579			ctg865
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000297.1	Chromosome		NW_024571074.1	unplaced-scaffold	25484			ctg785
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000298.1	Chromosome		NW_024570489.1	unplaced-scaffold	6828			ctg1258
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000299.1	Chromosome		NW_024570433.1	unplaced-scaffold	4378			ctg1182
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000300.1	Chromosome		NW_024570875.1	unplaced-scaffold	18637			ctg508
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000301.1	Chromosome		NW_024570671.1	unplaced-scaffold	62308			ctg237
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000302.1	Chromosome		NW_024571086.1	unplaced-scaffold	12717			ctg807
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000303.1	Chromosome		NW_024570971.1	unplaced-scaffold	32134			ctg641
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000304.1	Chromosome		NW_024570663.1	unplaced-scaffold	43335			ctg215
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000305.1	Chromosome		NW_024570533.1	unplaced-scaffold	26694			ctg1317
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000306.1	Chromosome		NW_024570823.1	unplaced-scaffold	13879			ctg442
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000307.1	Chromosome		NW_024570567.1	unplaced-scaffold	6536			ctg1365
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000308.1	Chromosome		NW_024570589.1	unplaced-scaffold	6984			ctg1395
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000309.1	Chromosome		NW_024570379.1	unplaced-scaffold	26120			ctg1106
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000310.1	Chromosome		NW_024570743.1	unplaced-scaffold	13503			ctg337
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000311.1	Chromosome		NW_024570408.1	unplaced-scaffold	6634			ctg1146
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000312.1	Chromosome		NW_024570773.1	unplaced-scaffold	24397			ctg378
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000313.1	Chromosome		NW_024570301.1	unplaced-scaffold	8819			ctg1001
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000314.1	Chromosome		NW_024570695.1	unplaced-scaffold	71456			ctg269
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000315.1	Chromosome		NW_024571045.1	unplaced-scaffold	13400			ctg741
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000316.1	Chromosome		NW_024570949.1	unplaced-scaffold	27016			ctg615
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000317.1	Chromosome		NW_024570415.1	unplaced-scaffold	6531			ctg1154
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000318.1	Chromosome		NW_024570537.1	unplaced-scaffold	6000			ctg1321
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000319.1	Chromosome		NW_024570697.1	unplaced-scaffold	44929			ctg271
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000320.1	Chromosome		NW_024571003.1	unplaced-scaffold	12209			ctg682
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000321.1	Chromosome		NW_024570828.1	unplaced-scaffold	19850			ctg449
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000322.1	Chromosome		NW_024571031.1	unplaced-scaffold	8517			ctg721
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000323.1	Chromosome		NW_024571154.1	unplaced-scaffold	9833			ctg930
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000324.1	Chromosome		NW_024570423.1	unplaced-scaffold	6886			ctg1164
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000325.1	Chromosome		NW_024570957.1	unplaced-scaffold	4288			ctg626
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000326.1	Chromosome		NW_024571095.1	unplaced-scaffold	11591			ctg823
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000327.1	Chromosome		NW_024570754.1	unplaced-scaffold	26109			ctg350
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000328.1	Chromosome		NW_024571035.1	unplaced-scaffold	11631			ctg726
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000329.1	Chromosome		NW_024570860.1	unplaced-scaffold	22663			ctg487
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000330.1	Chromosome		NW_024570717.1	unplaced-scaffold	23799			ctg296
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000331.1	Chromosome		NW_024570359.1	unplaced-scaffold	8812			ctg1079
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000332.1	Chromosome		NW_024570310.1	unplaced-scaffold	11028			ctg1016
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000333.1	Chromosome		NW_024570910.1	unplaced-scaffold	4935			ctg559
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000334.1	Chromosome		NW_024570508.1	unplaced-scaffold	6684			ctg1286
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000335.1	Chromosome		NW_024570477.1	unplaced-scaffold	5338			ctg1237
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000336.1	Chromosome		NW_024570923.1	unplaced-scaffold	17525			ctg577
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000337.1	Chromosome		NW_024570941.1	unplaced-scaffold	31266			ctg603
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000338.1	Chromosome		NW_024570674.1	unplaced-scaffold	49458			ctg241
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000339.1	Chromosome		NW_024570726.1	unplaced-scaffold	32167			ctg306
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000340.1	Chromosome		NW_024570576.1	unplaced-scaffold	6667			ctg1379
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000341.1	Chromosome		NW_024571010.1	unplaced-scaffold	7064			ctg692
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000342.1	Chromosome		NW_024570586.1	unplaced-scaffold	6641			ctg1392
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000343.1	Chromosome		NW_024570999.1	unplaced-scaffold	18254			ctg676
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000344.1	Chromosome		NW_024571043.1	unplaced-scaffold	34889			ctg739
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000345.1	Chromosome		NW_024570335.1	unplaced-scaffold	7050			ctg1048
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000346.1	Chromosome		NW_024570356.1	unplaced-scaffold	13192			ctg1074
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000347.1	Chromosome		NW_024570852.1	unplaced-scaffold	32443			ctg476
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000348.1	Chromosome		NW_024571112.1	unplaced-scaffold	11193			ctg850
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000349.1	Chromosome		NW_024570673.1	unplaced-scaffold	26069			ctg239
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000350.1	Chromosome		NW_024570904.1	unplaced-scaffold	14893			ctg551
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000351.1	Chromosome		NW_024570850.1	unplaced-scaffold	33936			ctg474
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000352.1	Chromosome		NW_024571015.1	unplaced-scaffold	12326			ctg699
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000353.1	Chromosome		NW_024570820.1	unplaced-scaffold	23008			ctg438
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000354.1	Chromosome		NW_024570916.1	unplaced-scaffold	42166			ctg566
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000355.1	Chromosome		NW_024570382.1	unplaced-scaffold	7845			ctg1110
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000356.1	Chromosome		NW_024570419.1	unplaced-scaffold	6885			ctg1159
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000357.1	Chromosome		NW_024570818.1	unplaced-scaffold	21587			ctg435
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000358.1	Chromosome		NW_024571105.1	unplaced-scaffold	53046			ctg841
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000359.1	Chromosome		NW_024570906.1	unplaced-scaffold	17439			ctg554
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000360.1	Chromosome		NW_024570749.1	unplaced-scaffold	70373			ctg344
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000361.1	Chromosome		NW_024570672.1	unplaced-scaffold	52982			ctg238
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000362.1	Chromosome		NW_024570597.1	unplaced-scaffold	6901			ctg1408
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000363.1	Chromosome		NW_024570524.1	unplaced-scaffold	9179			ctg1308
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000364.1	Chromosome		NW_024570669.1	unplaced-scaffold	46717			ctg229
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000365.1	Chromosome		NW_024570569.1	unplaced-scaffold	6294			ctg1367
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000366.1	Chromosome		NW_024570568.1	unplaced-scaffold	6642			ctg1366
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000367.1	Chromosome		NW_024570661.1	unplaced-scaffold	65669			ctg210
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000368.1	Chromosome		NW_024570676.1	unplaced-scaffold	42141			ctg243
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000369.1	Chromosome		NW_024570311.1	unplaced-scaffold	8715			ctg1017
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000370.1	Chromosome		NW_024570866.1	unplaced-scaffold	19265			ctg495
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000371.1	Chromosome		NW_024571145.1	unplaced-scaffold	9809			ctg916
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000372.1	Chromosome		NW_024570667.1	unplaced-scaffold	134737			ctg226
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000373.1	Chromosome		NW_024570546.1	unplaced-scaffold	6673			ctg1331
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000374.1	Chromosome		NW_024570905.1	unplaced-scaffold	27911			ctg553
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000375.1	Chromosome		NW_024570598.1	unplaced-scaffold	199709			ctg141
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000376.1	Chromosome		NW_024571041.1	unplaced-scaffold	13394			ctg735
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000377.1	Chromosome		NW_024570447.1	unplaced-scaffold	9658			ctg1196
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000378.1	Chromosome		NW_024570746.1	unplaced-scaffold	32401			ctg340
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000379.1	Chromosome		NW_024571071.1	unplaced-scaffold	13577			ctg782
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000380.1	Chromosome		NW_024570666.1	unplaced-scaffold	45115			ctg225
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000381.1	Chromosome		NW_024570604.1	unplaced-scaffold	23987			ctg1418
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000382.1	Chromosome		NW_024571118.1	unplaced-scaffold	11173			ctg864
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000383.1	Chromosome		NW_024570887.1	unplaced-scaffold	19244			ctg527
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000384.1	Chromosome		NW_024570322.1	unplaced-scaffold	13612			ctg1032
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000385.1	Chromosome		NW_024570622.1	unplaced-scaffold	7525			ctg1438
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000386.1	Chromosome		NW_024570753.1	unplaced-scaffold	23487			ctg348
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000387.1	Chromosome		NW_024570883.1	unplaced-scaffold	18717			ctg520
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000388.1	Chromosome		NW_024571114.1	unplaced-scaffold	11672			ctg855
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000389.1	Chromosome		NW_024570736.1	unplaced-scaffold	28053			ctg325
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000390.1	Chromosome		NW_024570802.1	unplaced-scaffold	24349			ctg414
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000391.1	Chromosome		NW_024570831.1	unplaced-scaffold	20376			ctg452
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000392.1	Chromosome		NW_024570565.1	unplaced-scaffold	6522			ctg1360
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000393.1	Chromosome		NW_024570556.1	unplaced-scaffold	15112			ctg1346
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000394.1	Chromosome		NW_024571037.1	unplaced-scaffold	32160			ctg729
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000395.1	Chromosome		NW_024570646.1	unplaced-scaffold	38232			ctg181
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000396.1	Chromosome		NW_024570706.1	unplaced-scaffold	39572			ctg281
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000397.1	Chromosome		NW_024570614.1	unplaced-scaffold	8262			ctg1428
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000398.1	Chromosome		NW_024571129.1	unplaced-scaffold	29082			ctg881
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000399.1	Chromosome		NW_024570390.1	unplaced-scaffold	6981			ctg1122
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000400.1	Chromosome		NW_024570618.1	unplaced-scaffold	11088			ctg1433
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000401.1	Chromosome		NW_024570499.1	unplaced-scaffold	7113			ctg1273
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000402.1	Chromosome		NW_024570788.1	unplaced-scaffold	22529			ctg397
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000403.1	Chromosome		NW_024571128.1	unplaced-scaffold	11127			ctg880
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000404.1	Chromosome		NW_024570400.1	unplaced-scaffold	4721			ctg1134
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000405.1	Chromosome		NW_024570323.1	unplaced-scaffold	7215			ctg1033
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000406.1	Chromosome		NW_024571194.1	unplaced-scaffold	8772			ctg986
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000407.1	Chromosome		NW_024570659.1	unplaced-scaffold	43999			ctg207
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000408.1	Chromosome		NW_024571113.1	unplaced-scaffold	33052			ctg851
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000409.1	Chromosome		NW_024570690.1	unplaced-scaffold	42010			ctg264
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000410.1	Chromosome		NW_024571111.1	unplaced-scaffold	11303			ctg849
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000411.1	Chromosome		NW_024570340.1	unplaced-scaffold	7374			ctg1054
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000412.1	Chromosome		NW_024570662.1	unplaced-scaffold	72458			ctg212
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000413.1	Chromosome		NW_024570808.1	unplaced-scaffold	23618			ctg421
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000414.1	Chromosome		NW_024570790.1	unplaced-scaffold	12636			ctg399
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000415.1	Chromosome		NW_024570530.1	unplaced-scaffold	6900			ctg1314
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000416.1	Chromosome		NW_024570796.1	unplaced-scaffold	18901			ctg407
GCF_018345385.1	Primary Assembly	Un			JADWOQ010000417.1	Chromosome		NW_024570467.1	unplaced-scaffold	6235			ctg1225
