Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017573.1	Chromosome			unplaced-scaffold	1346			17573
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017574.1	Chromosome			unplaced-scaffold	1346			17574
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017575.1	Chromosome			unplaced-scaffold	1346			17575
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017576.1	Chromosome			unplaced-scaffold	1346			17576
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017577.1	Chromosome			unplaced-scaffold	1346			17577
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017578.1	Chromosome			unplaced-scaffold	1346			17578
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017579.1	Chromosome			unplaced-scaffold	1346			17579
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017580.1	Chromosome			unplaced-scaffold	1345			17580
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017581.1	Chromosome			unplaced-scaffold	1345			17581
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017582.1	Chromosome			unplaced-scaffold	1345			17582
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017583.1	Chromosome			unplaced-scaffold	1345			17583
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017584.1	Chromosome			unplaced-scaffold	1345			17584
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017585.1	Chromosome			unplaced-scaffold	1345			17585
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017586.1	Chromosome			unplaced-scaffold	1345			17586
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017587.1	Chromosome			unplaced-scaffold	1345			17587
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017588.1	Chromosome			unplaced-scaffold	1345			17588
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017589.1	Chromosome			unplaced-scaffold	1345			17589
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017590.1	Chromosome			unplaced-scaffold	1345			17590
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017591.1	Chromosome			unplaced-scaffold	1344			17591
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017592.1	Chromosome			unplaced-scaffold	1344			17592
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017593.1	Chromosome			unplaced-scaffold	1344			17593
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017594.1	Chromosome			unplaced-scaffold	1344			17594
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017595.1	Chromosome			unplaced-scaffold	13768			17595
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017596.1	Chromosome			unplaced-scaffold	1344			17596
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017597.1	Chromosome			unplaced-scaffold	1344			17597
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017598.1	Chromosome			unplaced-scaffold	1344			17598
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017599.1	Chromosome			unplaced-scaffold	1344			17599
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017600.1	Chromosome			unplaced-scaffold	1344			17600
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017601.1	Chromosome			unplaced-scaffold	1344			17601
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017602.1	Chromosome			unplaced-scaffold	1344			17602
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017603.1	Chromosome			unplaced-scaffold	1344			17603
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017604.1	Chromosome			unplaced-scaffold	1344			17604
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017605.1	Chromosome			unplaced-scaffold	1344			17605
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017606.1	Chromosome			unplaced-scaffold	1344			17606
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017607.1	Chromosome			unplaced-scaffold	1344			17607
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017608.1	Chromosome			unplaced-scaffold	1344			17608
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017609.1	Chromosome			unplaced-scaffold	1343			17609
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017610.1	Chromosome			unplaced-scaffold	1343			17610
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017611.1	Chromosome			unplaced-scaffold	1343			17611
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017612.1	Chromosome			unplaced-scaffold	1343			17612
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017613.1	Chromosome			unplaced-scaffold	1343			17613
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017614.1	Chromosome			unplaced-scaffold	1343			17614
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017615.1	Chromosome			unplaced-scaffold	1343			17615
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017616.1	Chromosome			unplaced-scaffold	1343			17616
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017617.1	Chromosome			unplaced-scaffold	1343			17617
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017618.1	Chromosome			unplaced-scaffold	1343			17618
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017619.1	Chromosome			unplaced-scaffold	1343			17619
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017620.1	Chromosome			unplaced-scaffold	1343			17620
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017621.1	Chromosome			unplaced-scaffold	1343			17621
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017622.1	Chromosome			unplaced-scaffold	1343			17622
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017623.1	Chromosome			unplaced-scaffold	1343			17623
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017624.1	Chromosome			unplaced-scaffold	1343			17624
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017625.1	Chromosome			unplaced-scaffold	1343			17625
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017626.1	Chromosome			unplaced-scaffold	1343			17626
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017627.1	Chromosome			unplaced-scaffold	1343			17627
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017628.1	Chromosome			unplaced-scaffold	1342			17628
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017629.1	Chromosome			unplaced-scaffold	1342			17629
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017630.1	Chromosome			unplaced-scaffold	1342			17630
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017631.1	Chromosome			unplaced-scaffold	1342			17631
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017632.1	Chromosome			unplaced-scaffold	1342			17632
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017633.1	Chromosome			unplaced-scaffold	1342			17633
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017634.1	Chromosome			unplaced-scaffold	13756			17634
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017635.1	Chromosome			unplaced-scaffold	1342			17635
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017636.1	Chromosome			unplaced-scaffold	1342			17636
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017637.1	Chromosome			unplaced-scaffold	1342			17637
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017638.1	Chromosome			unplaced-scaffold	1342			17638
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017639.1	Chromosome			unplaced-scaffold	1342			17639
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017640.1	Chromosome			unplaced-scaffold	1342			17640
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017641.1	Chromosome			unplaced-scaffold	1342			17641
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017642.1	Chromosome			unplaced-scaffold	1342			17642
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017643.1	Chromosome			unplaced-scaffold	1342			17643
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017644.1	Chromosome			unplaced-scaffold	1342			17644
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017645.1	Chromosome			unplaced-scaffold	1342			17645
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017646.1	Chromosome			unplaced-scaffold	1342			17646
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017647.1	Chromosome			unplaced-scaffold	1342			17647
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017648.1	Chromosome			unplaced-scaffold	1341			17648
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017649.1	Chromosome			unplaced-scaffold	1341			17649
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017650.1	Chromosome			unplaced-scaffold	1341			17650
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017651.1	Chromosome			unplaced-scaffold	1341			17651
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017652.1	Chromosome			unplaced-scaffold	1341			17652
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017653.1	Chromosome			unplaced-scaffold	1341			17653
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017654.1	Chromosome			unplaced-scaffold	1341			17654
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017655.1	Chromosome			unplaced-scaffold	1341			17655
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017656.1	Chromosome			unplaced-scaffold	1341			17656
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017657.1	Chromosome			unplaced-scaffold	1341			17657
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017658.1	Chromosome			unplaced-scaffold	1341			17658
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017659.1	Chromosome			unplaced-scaffold	1341			17659
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017660.1	Chromosome			unplaced-scaffold	1341			17660
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017661.1	Chromosome			unplaced-scaffold	1341			17661
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017662.1	Chromosome			unplaced-scaffold	1341			17662
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017663.1	Chromosome			unplaced-scaffold	1340			17663
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017664.1	Chromosome			unplaced-scaffold	1340			17664
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017665.1	Chromosome			unplaced-scaffold	1340			17665
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017666.1	Chromosome			unplaced-scaffold	1340			17666
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017667.1	Chromosome			unplaced-scaffold	1340			17667
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017668.1	Chromosome			unplaced-scaffold	1340			17668
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017669.1	Chromosome			unplaced-scaffold	1340			17669
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017670.1	Chromosome			unplaced-scaffold	1340			17670
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017671.1	Chromosome			unplaced-scaffold	1340			17671
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017672.1	Chromosome			unplaced-scaffold	1340			17672
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017673.1	Chromosome			unplaced-scaffold	1340			17673
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017674.1	Chromosome			unplaced-scaffold	1340			17674
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017675.1	Chromosome			unplaced-scaffold	1340			17675
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017676.1	Chromosome			unplaced-scaffold	1340			17676
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017677.1	Chromosome			unplaced-scaffold	1340			17677
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017678.1	Chromosome			unplaced-scaffold	1339			17678
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017679.1	Chromosome			unplaced-scaffold	1339			17679
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017680.1	Chromosome			unplaced-scaffold	1339			17680
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017681.1	Chromosome			unplaced-scaffold	1339			17681
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017682.1	Chromosome			unplaced-scaffold	1339			17682
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017683.1	Chromosome			unplaced-scaffold	1339			17683
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017684.1	Chromosome			unplaced-scaffold	1339			17684
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017685.1	Chromosome			unplaced-scaffold	1339			17685
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017686.1	Chromosome			unplaced-scaffold	1339			17686
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017687.1	Chromosome			unplaced-scaffold	1339			17687
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017688.1	Chromosome			unplaced-scaffold	1339			17688
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017689.1	Chromosome			unplaced-scaffold	1339			17689
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017690.1	Chromosome			unplaced-scaffold	1339			17690
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017691.1	Chromosome			unplaced-scaffold	1339			17691
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017692.1	Chromosome			unplaced-scaffold	1339			17692
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017693.1	Chromosome			unplaced-scaffold	1339			17693
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017694.1	Chromosome			unplaced-scaffold	1339			17694
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017695.1	Chromosome			unplaced-scaffold	1339			17695
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017696.1	Chromosome			unplaced-scaffold	1339			17696
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017697.1	Chromosome			unplaced-scaffold	1339			17697
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017698.1	Chromosome			unplaced-scaffold	1339			17698
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017699.1	Chromosome			unplaced-scaffold	1339			17699
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017700.1	Chromosome			unplaced-scaffold	1338			17700
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017701.1	Chromosome			unplaced-scaffold	1338			17701
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017702.1	Chromosome			unplaced-scaffold	1338			17702
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017703.1	Chromosome			unplaced-scaffold	1338			17703
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017704.1	Chromosome			unplaced-scaffold	1338			17704
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017705.1	Chromosome			unplaced-scaffold	1338			17705
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017706.1	Chromosome			unplaced-scaffold	1338			17706
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017707.1	Chromosome			unplaced-scaffold	1338			17707
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017708.1	Chromosome			unplaced-scaffold	1338			17708
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017709.1	Chromosome			unplaced-scaffold	1338			17709
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017710.1	Chromosome			unplaced-scaffold	1338			17710
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017711.1	Chromosome			unplaced-scaffold	1338			17711
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017712.1	Chromosome			unplaced-scaffold	1338			17712
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017713.1	Chromosome			unplaced-scaffold	1338			17713
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017714.1	Chromosome			unplaced-scaffold	1338			17714
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017715.1	Chromosome			unplaced-scaffold	13730			17715
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017716.1	Chromosome			unplaced-scaffold	1338			17716
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017717.1	Chromosome			unplaced-scaffold	1338			17717
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017718.1	Chromosome			unplaced-scaffold	1338			17718
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017719.1	Chromosome			unplaced-scaffold	1338			17719
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017720.1	Chromosome			unplaced-scaffold	1337			17720
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017721.1	Chromosome			unplaced-scaffold	1337			17721
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017722.1	Chromosome			unplaced-scaffold	1337			17722
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017723.1	Chromosome			unplaced-scaffold	1337			17723
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017724.1	Chromosome			unplaced-scaffold	1337			17724
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017725.1	Chromosome			unplaced-scaffold	1337			17725
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017726.1	Chromosome			unplaced-scaffold	1337			17726
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017727.1	Chromosome			unplaced-scaffold	1337			17727
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017728.1	Chromosome			unplaced-scaffold	1337			17728
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017729.1	Chromosome			unplaced-scaffold	1337			17729
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017730.1	Chromosome			unplaced-scaffold	1337			17730
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017731.1	Chromosome			unplaced-scaffold	1337			17731
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017732.1	Chromosome			unplaced-scaffold	1337			17732
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017733.1	Chromosome			unplaced-scaffold	1337			17733
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017734.1	Chromosome			unplaced-scaffold	1337			17734
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017735.1	Chromosome			unplaced-scaffold	13723			17735
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017736.1	Chromosome			unplaced-scaffold	1337			17736
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017737.1	Chromosome			unplaced-scaffold	1337			17737
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017738.1	Chromosome			unplaced-scaffold	1337			17738
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017739.1	Chromosome			unplaced-scaffold	1337			17739
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017740.1	Chromosome			unplaced-scaffold	1337			17740
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017741.1	Chromosome			unplaced-scaffold	1337			17741
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017742.1	Chromosome			unplaced-scaffold	1337			17742
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017743.1	Chromosome			unplaced-scaffold	1336			17743
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017744.1	Chromosome			unplaced-scaffold	1336			17744
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017745.1	Chromosome			unplaced-scaffold	1336			17745
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017746.1	Chromosome			unplaced-scaffold	1336			17746
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017747.1	Chromosome			unplaced-scaffold	1336			17747
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017748.1	Chromosome			unplaced-scaffold	1336			17748
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017749.1	Chromosome			unplaced-scaffold	1336			17749
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017750.1	Chromosome			unplaced-scaffold	1336			17750
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017751.1	Chromosome			unplaced-scaffold	1336			17751
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017752.1	Chromosome			unplaced-scaffold	1336			17752
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017753.1	Chromosome			unplaced-scaffold	1336			17753
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017754.1	Chromosome			unplaced-scaffold	1336			17754
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017755.1	Chromosome			unplaced-scaffold	1336			17755
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017756.1	Chromosome			unplaced-scaffold	1336			17756
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017757.1	Chromosome			unplaced-scaffold	1335			17757
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017758.1	Chromosome			unplaced-scaffold	1335			17758
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017759.1	Chromosome			unplaced-scaffold	1335			17759
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017760.1	Chromosome			unplaced-scaffold	1335			17760
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017761.1	Chromosome			unplaced-scaffold	1335			17761
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017762.1	Chromosome			unplaced-scaffold	1335			17762
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017763.1	Chromosome			unplaced-scaffold	1335			17763
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017764.1	Chromosome			unplaced-scaffold	1335			17764
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017765.1	Chromosome			unplaced-scaffold	13715			17765
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017766.1	Chromosome			unplaced-scaffold	1335			17766
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017767.1	Chromosome			unplaced-scaffold	1335			17767
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017768.1	Chromosome			unplaced-scaffold	1335			17768
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017769.1	Chromosome			unplaced-scaffold	1335			17769
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017770.1	Chromosome			unplaced-scaffold	1335			17770
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017771.1	Chromosome			unplaced-scaffold	1335			17771
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017772.1	Chromosome			unplaced-scaffold	1335			17772
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017773.1	Chromosome			unplaced-scaffold	1335			17773
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017774.1	Chromosome			unplaced-scaffold	1335			17774
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017775.1	Chromosome			unplaced-scaffold	1335			17775
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017776.1	Chromosome			unplaced-scaffold	1335			17776
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017777.1	Chromosome			unplaced-scaffold	1335			17777
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017778.1	Chromosome			unplaced-scaffold	1335			17778
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017779.1	Chromosome			unplaced-scaffold	1334			17779
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017780.1	Chromosome			unplaced-scaffold	1334			17780
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017781.1	Chromosome			unplaced-scaffold	1334			17781
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017782.1	Chromosome			unplaced-scaffold	1334			17782
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017783.1	Chromosome			unplaced-scaffold	1334			17783
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017784.1	Chromosome			unplaced-scaffold	1334			17784
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017785.1	Chromosome			unplaced-scaffold	1334			17785
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017786.1	Chromosome			unplaced-scaffold	1334			17786
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017787.1	Chromosome			unplaced-scaffold	1334			17787
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017788.1	Chromosome			unplaced-scaffold	1334			17788
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017789.1	Chromosome			unplaced-scaffold	1334			17789
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017790.1	Chromosome			unplaced-scaffold	1334			17790
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017791.1	Chromosome			unplaced-scaffold	1334			17791
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017792.1	Chromosome			unplaced-scaffold	1334			17792
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017793.1	Chromosome			unplaced-scaffold	1334			17793
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017794.1	Chromosome			unplaced-scaffold	1334			17794
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017795.1	Chromosome			unplaced-scaffold	1333			17795
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017796.1	Chromosome			unplaced-scaffold	1333			17796
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017797.1	Chromosome			unplaced-scaffold	1333			17797
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017798.1	Chromosome			unplaced-scaffold	1333			17798
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017799.1	Chromosome			unplaced-scaffold	1333			17799
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017800.1	Chromosome			unplaced-scaffold	1333			17800
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017801.1	Chromosome			unplaced-scaffold	1333			17801
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017802.1	Chromosome			unplaced-scaffold	1333			17802
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017803.1	Chromosome			unplaced-scaffold	1333			17803
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017804.1	Chromosome			unplaced-scaffold	1333			17804
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017805.1	Chromosome			unplaced-scaffold	1333			17805
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017806.1	Chromosome			unplaced-scaffold	1333			17806
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017807.1	Chromosome			unplaced-scaffold	1333			17807
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017808.1	Chromosome			unplaced-scaffold	1332			17808
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017809.1	Chromosome			unplaced-scaffold	1332			17809
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017810.1	Chromosome			unplaced-scaffold	1332			17810
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017811.1	Chromosome			unplaced-scaffold	1332			17811
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017812.1	Chromosome			unplaced-scaffold	1332			17812
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017813.1	Chromosome			unplaced-scaffold	1332			17813
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017814.1	Chromosome			unplaced-scaffold	1332			17814
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017815.1	Chromosome			unplaced-scaffold	1332			17815
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017816.1	Chromosome			unplaced-scaffold	1332			17816
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017817.1	Chromosome			unplaced-scaffold	1332			17817
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017818.1	Chromosome			unplaced-scaffold	1332			17818
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017819.1	Chromosome			unplaced-scaffold	1332			17819
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017820.1	Chromosome			unplaced-scaffold	1332			17820
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017821.1	Chromosome			unplaced-scaffold	1332			17821
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017822.1	Chromosome			unplaced-scaffold	1332			17822
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017823.1	Chromosome			unplaced-scaffold	1332			17823
GCA_028570905.1	Primary Assembly	Un			JAOTRM010017824.1	Chromosome			unplaced-scaffold	1332			17824
