Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003718.1	Chromosome		NW_026280374.1	unplaced-scaffold	61075			Un_contig_17297_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003719.1	Chromosome		NW_026280420.1	unplaced-scaffold	6548			Un_contig_173_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003720.1	Chromosome		NW_026280376.1	unplaced-scaffold	58387			Un_contig_17302_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003721.1	Chromosome		NW_026280377.1	unplaced-scaffold	74901			Un_contig_17303_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003722.1	Chromosome		NW_026280378.1	unplaced-scaffold	17430			Un_contig_17304_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003723.1	Chromosome		NW_026280379.1	unplaced-scaffold	15087			Un_contig_17306_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003725.1	Chromosome		NW_026280380.1	unplaced-scaffold	89299			Un_contig_17309_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003726.1	Chromosome		NW_026280381.1	unplaced-scaffold	19251			Un_contig_17312_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003727.1	Chromosome		NW_026280382.1	unplaced-scaffold	128519			Un_contig_17315_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003728.1	Chromosome		NW_026280383.1	unplaced-scaffold	150233			Un_contig_17316_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003735.1	Chromosome		NW_026280384.1	unplaced-scaffold	1770			Un_contig_17323_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003737.1	Chromosome		NW_026280385.1	unplaced-scaffold	8849			Un_contig_17325_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003738.1	Chromosome		NW_026280386.1	unplaced-scaffold	50148			Un_contig_17326_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003739.1	Chromosome		NW_026280387.1	unplaced-scaffold	13402			Un_contig_17327_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003741.1	Chromosome		NW_026280394.1	unplaced-scaffold	276813			Un_contig_1733_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003742.1	Chromosome		NW_026280388.1	unplaced-scaffold	55232			Un_contig_17331_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003743.1	Chromosome		NW_026280389.1	unplaced-scaffold	7235			Un_contig_17332_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003744.1	Chromosome		NW_026280390.1	unplaced-scaffold	17105			Un_contig_17334_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003745.1	Chromosome		NW_026280391.1	unplaced-scaffold	16294			Un_contig_17335_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003746.1	Chromosome		NW_026280392.1	unplaced-scaffold	155410			Un_contig_17337_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003747.1	Chromosome		NW_026280393.1	unplaced-scaffold	10067			Un_contig_17339_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003748.1	Chromosome		NW_026280402.1	unplaced-scaffold	139838			Un_contig_1734_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003749.1	Chromosome		NW_026280395.1	unplaced-scaffold	2333			Un_contig_17341_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003750.1	Chromosome		NW_026280396.1	unplaced-scaffold	6378			Un_contig_17342_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003751.1	Chromosome		NW_026280397.1	unplaced-scaffold	56507			Un_contig_17343_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003752.1	Chromosome		NW_026280398.1	unplaced-scaffold	3047			Un_contig_17344_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003753.1	Chromosome		NW_026280399.1	unplaced-scaffold	5467			Un_contig_17345_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003755.1	Chromosome		NW_026280400.1	unplaced-scaffold	5122			Un_contig_17348_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003756.1	Chromosome		NW_026280401.1	unplaced-scaffold	135372			Un_contig_17349_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003757.1	Chromosome		NW_026280405.1	unplaced-scaffold	3238			Un_contig_1735_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003759.1	Chromosome		NW_026280403.1	unplaced-scaffold	7904			Un_contig_17352_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003760.1	Chromosome		NW_026280404.1	unplaced-scaffold	9634			Un_contig_17357_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003761.1	Chromosome		NW_026280409.1	unplaced-scaffold	74648			Un_contig_1736_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003763.1	Chromosome		NW_026280406.1	unplaced-scaffold	46751			Un_contig_17363_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003764.1	Chromosome		NW_026280407.1	unplaced-scaffold	3168			Un_contig_17365_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003765.1	Chromosome		NW_026280408.1	unplaced-scaffold	34412			Un_contig_17369_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003766.1	Chromosome		NW_026280413.1	unplaced-scaffold	104113			Un_contig_1737_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003768.1	Chromosome		NW_026280410.1	unplaced-scaffold	15080			Un_contig_17371_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003769.1	Chromosome		NW_026280411.1	unplaced-scaffold	5245			Un_contig_17372_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003770.1	Chromosome		NW_026280412.1	unplaced-scaffold	157603			Un_contig_17373_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003772.1	Chromosome		NW_026280414.1	unplaced-scaffold	22157			Un_contig_17383_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003773.1	Chromosome		NW_026280415.1	unplaced-scaffold	149117			Un_contig_17384_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003774.1	Chromosome		NW_026280416.1	unplaced-scaffold	23239			Un_contig_17388_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003776.1	Chromosome		NW_026280417.1	unplaced-scaffold	10523			Un_contig_17393_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003778.1	Chromosome		NW_026280418.1	unplaced-scaffold	27192			Un_contig_17396_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003779.1	Chromosome		NW_026280419.1	unplaced-scaffold	1750			Un_contig_17399_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003781.1	Chromosome		NW_026280421.1	unplaced-scaffold	143188			Un_contig_17400_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003785.1	Chromosome		NW_026280425.1	unplaced-scaffold	55692			Un_contig_1741_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003786.1	Chromosome		NW_026280422.1	unplaced-scaffold	64483			Un_contig_17410_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003787.1	Chromosome		NW_026280423.1	unplaced-scaffold	7554			Un_contig_17418_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003788.1	Chromosome		NW_026280424.1	unplaced-scaffold	87567			Un_contig_17419_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003790.1	Chromosome		NW_026280426.1	unplaced-scaffold	1331			Un_contig_17422_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003791.1	Chromosome		NW_026280427.1	unplaced-scaffold	33991			Un_contig_17423_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003793.1	Chromosome		NW_026280428.1	unplaced-scaffold	1017			Un_contig_17427_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003794.1	Chromosome		NW_026280429.1	unplaced-scaffold	4032			Un_contig_17428_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003795.1	Chromosome		NW_026280430.1	unplaced-scaffold	2645			Un_contig_17429_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003796.1	Chromosome		NW_026280435.1	unplaced-scaffold	9975			Un_contig_1743_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003797.1	Chromosome		NW_026280431.1	unplaced-scaffold	2845			Un_contig_17430_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003798.1	Chromosome		NW_026280432.1	unplaced-scaffold	217149			Un_contig_17431_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003799.1	Chromosome		NW_026280433.1	unplaced-scaffold	80219			Un_contig_17432_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003800.1	Chromosome		NW_026280434.1	unplaced-scaffold	3092			Un_contig_17435_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003802.1	Chromosome		NW_026280436.1	unplaced-scaffold	2721			Un_contig_17443_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003803.1	Chromosome		NW_026280437.1	unplaced-scaffold	100016			Un_contig_17444_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003805.1	Chromosome		NW_026280438.1	unplaced-scaffold	125725			Un_contig_17448_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003806.1	Chromosome		NW_026280439.1	unplaced-scaffold	23929			Un_contig_17451_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003808.1	Chromosome		NW_026280440.1	unplaced-scaffold	3367			Un_contig_17456_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003809.1	Chromosome		NW_026280441.1	unplaced-scaffold	5285			Un_contig_17457_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003810.1	Chromosome		NW_026280445.1	unplaced-scaffold	214737			Un_contig_1746_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003811.1	Chromosome		NW_026280442.1	unplaced-scaffold	40072			Un_contig_17462_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003812.1	Chromosome		NW_026280443.1	unplaced-scaffold	93625			Un_contig_17463_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003815.1	Chromosome		NW_026280444.1	unplaced-scaffold	3421			Un_contig_17468_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003816.1	Chromosome		NW_026280448.1	unplaced-scaffold	8654			Un_contig_1747_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003818.1	Chromosome		NW_026280446.1	unplaced-scaffold	14087			Un_contig_17476_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003819.1	Chromosome		NW_026280447.1	unplaced-scaffold	703			Un_contig_17477_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003821.1	Chromosome		NW_026280454.1	unplaced-scaffold	311560			Un_contig_1748_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003822.1	Chromosome		NW_026280449.1	unplaced-scaffold	58924			Un_contig_17480_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003823.1	Chromosome		NW_026280450.1	unplaced-scaffold	89060			Un_contig_17481_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003825.1	Chromosome		NW_026280451.1	unplaced-scaffold	78613			Un_contig_17483_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003826.1	Chromosome		NW_026280452.1	unplaced-scaffold	57390			Un_contig_17484_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003828.1	Chromosome		NW_026280453.1	unplaced-scaffold	45072			Un_contig_17487_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003830.1	Chromosome		NW_026280456.1	unplaced-scaffold	23935			Un_contig_1749_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003831.1	Chromosome		NW_026280455.1	unplaced-scaffold	61283			Un_contig_17490_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003832.1	Chromosome		NW_026280460.1	unplaced-scaffold	8535			Un_contig_1750_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003833.1	Chromosome		NW_026280457.1	unplaced-scaffold	38923			Un_contig_17500_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003834.1	Chromosome		NW_026280458.1	unplaced-scaffold	4146			Un_contig_17501_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003835.1	Chromosome		NW_026280459.1	unplaced-scaffold	24496			Un_contig_17504_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003839.1	Chromosome		NW_026280461.1	unplaced-scaffold	11217			Un_contig_17510_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003840.1	Chromosome		NW_026280462.1	unplaced-scaffold	24401			Un_contig_17511_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003841.1	Chromosome		NW_026280463.1	unplaced-scaffold	8622			Un_contig_17512_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003842.1	Chromosome		NW_026280464.1	unplaced-scaffold	83020			Un_contig_17514_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003843.1	Chromosome		NW_026280465.1	unplaced-scaffold	6409			Un_contig_17515_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003844.1	Chromosome		NW_026280466.1	unplaced-scaffold	7760			Un_contig_17516_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003845.1	Chromosome		NW_026280467.1	unplaced-scaffold	67358			Un_contig_17517_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003847.1	Chromosome		NW_026280468.1	unplaced-scaffold	9980			Un_contig_17521_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003848.1	Chromosome		NW_026280469.1	unplaced-scaffold	1992			Un_contig_17522_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003849.1	Chromosome		NW_026280470.1	unplaced-scaffold	11122			Un_contig_17524_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003850.1	Chromosome		NW_026280471.1	unplaced-scaffold	3411			Un_contig_17525_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003853.1	Chromosome		NW_026280472.1	unplaced-scaffold	55283			Un_contig_17532_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003854.1	Chromosome		NW_026280473.1	unplaced-scaffold	200865			Un_contig_17534_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003855.1	Chromosome		NW_026280474.1	unplaced-scaffold	2823			Un_contig_17535_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003856.1	Chromosome		NW_026280475.1	unplaced-scaffold	9517			Un_contig_17536_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003857.1	Chromosome		NW_026280476.1	unplaced-scaffold	1028			Un_contig_17537_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003859.1	Chromosome		NW_026280477.1	unplaced-scaffold	6311			Un_contig_17540_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003860.1	Chromosome		NW_026280478.1	unplaced-scaffold	65309			Un_contig_17541_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003861.1	Chromosome		NW_026280479.1	unplaced-scaffold	215792			Un_contig_17543_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003862.1	Chromosome		NW_026280480.1	unplaced-scaffold	61062			Un_contig_17546_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003863.1	Chromosome		NW_026280481.1	unplaced-scaffold	7238			Un_contig_17547_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003864.1	Chromosome		NW_026280482.1	unplaced-scaffold	3022			Un_contig_17549_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003865.1	Chromosome		NW_026280483.1	unplaced-scaffold	2546			Un_contig_17553_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003866.1	Chromosome		NW_026280484.1	unplaced-scaffold	152913			Un_contig_17556_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003867.1	Chromosome		NW_026280485.1	unplaced-scaffold	6745			Un_contig_17558_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003869.1	Chromosome		NW_026280486.1	unplaced-scaffold	7538			Un_contig_17565_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003870.1	Chromosome		NW_026280487.1	unplaced-scaffold	16204			Un_contig_17566_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003871.1	Chromosome		NW_026280488.1	unplaced-scaffold	6883			Un_contig_17567_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003872.1	Chromosome		NW_026280489.1	unplaced-scaffold	2310			Un_contig_17569_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003873.1	Chromosome		NW_026280493.1	unplaced-scaffold	4278			Un_contig_1757_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003874.1	Chromosome		NW_026280490.1	unplaced-scaffold	15140			Un_contig_17571_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003875.1	Chromosome		NW_026280491.1	unplaced-scaffold	4635			Un_contig_17575_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003876.1	Chromosome		NW_026280492.1	unplaced-scaffold	32967			Un_contig_17579_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003877.1	Chromosome		NW_026280499.1	unplaced-scaffold	9999			Un_contig_1758_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003878.1	Chromosome		NW_026280494.1	unplaced-scaffold	13542			Un_contig_17581_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003879.1	Chromosome		NW_026280495.1	unplaced-scaffold	32967			Un_contig_17582_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003880.1	Chromosome		NW_026280496.1	unplaced-scaffold	5277			Un_contig_17584_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003881.1	Chromosome		NW_026280497.1	unplaced-scaffold	120296			Un_contig_17585_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003883.1	Chromosome		NW_026280498.1	unplaced-scaffold	92117			Un_contig_17588_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003884.1	Chromosome		NW_026280500.1	unplaced-scaffold	57215			Un_contig_17592_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003886.1	Chromosome		NW_026280501.1	unplaced-scaffold	15699			Un_contig_17599_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003888.1	Chromosome		NW_026280504.1	unplaced-scaffold	17182			Un_contig_1760_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003889.1	Chromosome		NW_026280502.1	unplaced-scaffold	4333			Un_contig_17600_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003892.1	Chromosome		NW_026280503.1	unplaced-scaffold	5798			Un_contig_17609_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003893.1	Chromosome		NW_026280508.1	unplaced-scaffold	32524			Un_contig_1761_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003894.1	Chromosome		NW_026280505.1	unplaced-scaffold	80534			Un_contig_17611_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003895.1	Chromosome		NW_026280506.1	unplaced-scaffold	5036			Un_contig_17613_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003896.1	Chromosome		NW_026280507.1	unplaced-scaffold	15986			Un_contig_17618_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003899.1	Chromosome		NW_026280509.1	unplaced-scaffold	7592			Un_contig_17623_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003901.1	Chromosome		NW_026280510.1	unplaced-scaffold	624			Un_contig_17627_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003902.1	Chromosome		NW_026280511.1	unplaced-scaffold	5248			Un_contig_17631_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003904.1	Chromosome		NW_026280512.1	unplaced-scaffold	7408			Un_contig_17637_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003905.1	Chromosome		NW_026280513.1	unplaced-scaffold	17839			Un_contig_17638_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003906.1	Chromosome		NW_026280514.1	unplaced-scaffold	14639			Un_contig_17639_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003907.1	Chromosome		NW_026280518.1	unplaced-scaffold	65203			Un_contig_1764_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003908.1	Chromosome		NW_026280515.1	unplaced-scaffold	3539			Un_contig_17640_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003909.1	Chromosome		NW_026280516.1	unplaced-scaffold	158777			Un_contig_17643_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003911.1	Chromosome		NW_026280517.1	unplaced-scaffold	63765			Un_contig_17648_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003913.1	Chromosome		NW_026280519.1	unplaced-scaffold	27314			Un_contig_17652_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003915.1	Chromosome		NW_026280520.1	unplaced-scaffold	2027			Un_contig_17656_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003918.1	Chromosome		NW_026280521.1	unplaced-scaffold	63974			Un_contig_17659_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003921.1	Chromosome		NW_026280522.1	unplaced-scaffold	48803			Un_contig_17669_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003923.1	Chromosome		NW_026280523.1	unplaced-scaffold	6467			Un_contig_17672_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003925.1	Chromosome		NW_026280524.1	unplaced-scaffold	502			Un_contig_17675_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003926.1	Chromosome		NW_026280528.1	unplaced-scaffold	18278			Un_contig_1768_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003928.1	Chromosome		NW_026280525.1	unplaced-scaffold	2641			Un_contig_17682_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003929.1	Chromosome		NW_026280526.1	unplaced-scaffold	3659			Un_contig_17683_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003930.1	Chromosome		NW_026280527.1	unplaced-scaffold	27659			Un_contig_17687_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003932.1	Chromosome		NW_026280533.1	unplaced-scaffold	2489			Un_contig_1769_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003933.1	Chromosome		NW_026280529.1	unplaced-scaffold	32441			Un_contig_17691_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003934.1	Chromosome		NW_026280530.1	unplaced-scaffold	13101			Un_contig_17692_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003935.1	Chromosome		NW_026280531.1	unplaced-scaffold	9486			Un_contig_17696_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003936.1	Chromosome		NW_026280532.1	unplaced-scaffold	18820			Un_contig_17698_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003937.1	Chromosome		NW_026280537.1	unplaced-scaffold	212226			Un_contig_1770_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003938.1	Chromosome		NW_026280534.1	unplaced-scaffold	17256			Un_contig_17701_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003939.1	Chromosome		NW_026280535.1	unplaced-scaffold	124472			Un_contig_17703_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003940.1	Chromosome		NW_026280536.1	unplaced-scaffold	15252			Un_contig_17707_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003942.1	Chromosome		NW_026280538.1	unplaced-scaffold	4410			Un_contig_17710_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003943.1	Chromosome		NW_026280539.1	unplaced-scaffold	5791			Un_contig_17711_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003944.1	Chromosome		NW_026280540.1	unplaced-scaffold	1036			Un_contig_17712_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003945.1	Chromosome		NW_026280541.1	unplaced-scaffold	6230			Un_contig_17713_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003946.1	Chromosome		NW_026280542.1	unplaced-scaffold	41871			Un_contig_17716_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003947.1	Chromosome		NW_026280546.1	unplaced-scaffold	98296			Un_contig_1772_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003948.1	Chromosome		NW_026280543.1	unplaced-scaffold	3476			Un_contig_17722_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003949.1	Chromosome		NW_026280544.1	unplaced-scaffold	55984			Un_contig_17723_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003950.1	Chromosome		NW_026280545.1	unplaced-scaffold	74007			Un_contig_17729_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003952.1	Chromosome		NW_026277088.1	unplaced-scaffold	17377			Un_contig_1040_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003955.1	Chromosome		NW_026277093.1	unplaced-scaffold	128950			Un_contig_1041_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003956.1	Chromosome		NW_026277089.1	unplaced-scaffold	4439			Un_contig_10411_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003957.1	Chromosome		NW_026277090.1	unplaced-scaffold	2034			Un_contig_10412_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003958.1	Chromosome		NW_026277091.1	unplaced-scaffold	27709			Un_contig_10413_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010003959.1	Chromosome		NW_026277092.1	unplaced-scaffold	1795			Un_contig_10415_pilon_pilon
